Season,name,position,team,total_points,bps,clean_sheets,bonus,influence,ict_index,minutes,goals_scored,threat,assists,creativity,value,selected
2017-18,Christian Kabasele,DEF,Watford,2,9,0,0,14.6,2.3,90,0,8.0,0,0.5,4.5,73191
2017-18,Eric Dier,DEF,Spurs,2,21,0,0,24.6,2.5,90,0,0.0,0,0.5,4.8,144991
2017-18,Erik Pieters,DEF,Burnley,0,11,0,0,13.4,3.1,90,0,2.0,0,15.1,4.8,27863
2017-18,Alfie Mawson,DEF,Fulham,8,29,1,2,20.2,4.4,90,0,13.0,0,10.3,5.0,64859
2017-18,Phil Bardsley,DEF,Burnley,5,18,1,0,14.4,1.7,90,0,0.0,0,2.5,4.3,6034
2017-18,Nathan Aké,DEF,Man City,1,16,0,0,20.6,2.1,90,0,0.0,0,0.3,4.9,228526
2017-18,Mathias Jorgensen,DEF,Brentford,10,34,1,1,30.0,4.5,90,0,4.0,1,11.2,4.5,358080
2017-18,Mamadou Sakho,DEF,Crystal Palace,1,6,0,0,2.2,4.0,24,0,38.0,0,0.0,5.0,129205
2017-18,Timothy Fosu-Mensah,DEF,Man Utd,1,7,0,0,10.6,1.4,90,0,2.0,0,1.7,4.4,47342
2017-18,Shane Duffy,DEF,Brighton,1,8,0,0,9.6,1.2,90,0,2.0,0,0.0,4.6,178783
2017-18,Scott Dann,DEF,Crystal Palace,8,16,0,0,36.2,7.8,65,1,42.0,0,0.2,4.7,24333
2017-18,Kieran Gibbs,DEF,West Brom,2,18,0,0,26.0,3.9,90,0,0.0,0,13.0,5.0,21191
2017-18,Kurt Zouma,DEF,West Ham,0,18,0,0,24.0,2.4,90,0,0.0,0,0.3,5.5,128652
2017-18,Kevin Long,DEF,Burnley,7,27,1,1,27.6,2.8,90,0,0.0,0,0.2,3.9,139617
2017-18,Jonny Evans,DEF,Leicester,1,6,0,0,7.6,1.2,90,0,4.0,0,0.7,4.9,41341
2017-18,James Tarkowski,DEF,Burnley,6,25,1,0,25.2,2.6,90,0,0.0,0,0.3,4.6,124371
2017-18,James Tomkins,DEF,Crystal Palace,0,9,0,0,14.4,2.1,90,0,5.0,0,1.3,4.3,22771
2017-18,Lewis Dunk,DEF,Brighton,1,18,0,0,20.8,2.3,90,0,2.0,0,0.1,4.4,145132
2017-18,Marcos Alonso,DEF,Chelsea,0,9,0,0,5.0,4.1,54,0,22.0,0,14.1,6.9,870175
2017-18,Andreas Christensen,DEF,Chelsea,2,21,0,0,27.0,4.7,90,0,18.0,0,2.3,5.5,175995
2017-18,Gary Cahill,DEF,Crystal Palace,2,13,0,0,10.6,2.1,90,0,8.0,0,2.3,6.2,187341
2017-18,Aaron Cresswell,DEF,West Ham,5,22,1,0,18.6,3.0,90,0,0.0,0,11.3,5.0,39148
2017-18,Winston Reid,DEF,West Ham,5,21,1,0,20.2,2.2,90,0,2.0,0,0.2,4.8,38654
2017-18,Angelo Ogbonna,DEF,West Ham,9,31,1,3,37.2,5.0,90,0,2.0,0,10.3,4.3,40784
2017-18,César Azpilicueta,DEF,Chelsea,2,17,0,0,25.8,5.9,90,0,10.0,0,22.8,6.9,1224309
2017-18,Arthur Masuaku,DEF,West Ham,6,25,1,1,23.8,3.0,90,0,3.0,0,2.8,4.4,14117
2017-18,Fernando Luiz Rosa,DEF,Man City,1,3,0,0,0.6,0.1,5,0,0.0,0,0.3,5.2,431321
2017-18,Arthur Masuaku,DEF,West Ham,1,11,0,0,21.8,3.6,90,0,13.0,0,1.5,4.4,13856
2017-18,Angelo Ogbonna,DEF,West Ham,7,23,0,0,51.6,7.0,90,1,17.0,0,1.3,4.3,38609
2017-18,Kyle Walker,DEF,Man City,2,23,0,0,26.0,6.8,90,0,1.0,0,41.4,6.7,843965
2017-18,Aaron Cresswell,DEF,West Ham,5,27,0,1,49.2,7.8,90,0,0.0,1,28.3,5.0,40264
2017-18,Nicolás Otamendi,DEF,Man City,11,35,0,3,57.8,10.9,90,1,45.0,0,6.6,5.8,960026
2017-18,Virgil van Dijk,DEF,Liverpool,3,22,0,1,33.6,4.2,90,0,8.0,0,0.2,5.4,109905
2017-18,Ryan Bertrand,DEF,Leicester,3,22,0,1,22.8,6.3,90,0,2.0,0,38.3,5.4,457119
2017-18,Nathan Aké,DEF,Man City,2,7,0,0,17.4,3.9,90,0,21.0,0,0.9,4.9,225713
2017-18,Marcos Rojo,DEF,Man Utd,1,10,0,0,30.0,3.0,90,0,0.0,0,0.0,5.4,7739
2017-18,Shkodran Mustafi,DEF,Arsenal,0,-1,0,0,0.0,0.0,14,0,0.0,0,0.0,5.4,224006
2017-18,Ashley Young,DEF,Aston Villa,2,13,0,0,33.0,6.8,90,0,20.0,0,14.8,5.0,205328
2017-18,Héctor Bellerín,DEF,Arsenal,0,6,0,0,10.8,3.2,90,0,7.0,0,13.8,5.9,520489
2017-18,Victor Lindelöf,DEF,Man Utd,2,15,0,0,41.6,4.2,90,0,0.0,0,0.1,4.9,62755
2017-18,Sead Kolasinac,DEF,Arsenal,1,11,0,0,15.4,4.0,75,0,11.0,0,13.8,6.1,791445
2017-18,Chris Smalling,DEF,Man Utd,2,9,0,0,13.6,1.4,90,0,0.0,0,0.1,5.4,210855
2017-18,Andrew Robertson,DEF,Liverpool,2,7,0,0,9.8,1.4,90,0,2.0,0,2.6,4.6,42930
2017-18,Wes Morgan,DEF,Leicester,7,26,1,1,9.4,2.2,90,0,2.0,0,10.4,4.5,148296
2017-18,Harry Maguire,DEF,Man Utd,8,29,1,2,19.0,2.8,90,0,8.0,0,0.7,5.2,423720
2017-18,Alfie Mawson,DEF,Fulham,1,13,0,0,16.4,1.7,90,0,0.0,0,0.8,5.0,65517
2017-18,James Tarkowski,DEF,Burnley,2,8,0,0,21.6,3.1,90,0,9.0,0,0.0,4.6,102371
2017-18,Christian Kabasele,DEF,Watford,8,18,0,1,44.6,6.2,63,1,17.0,0,0.1,4.5,23208
2017-18,Benjamin Chilwell,DEF,Chelsea,6,21,1,0,8.8,2.3,90,0,1.0,0,12.8,4.3,19250
2017-18,Ben Mee,DEF,Burnley,1,4,0,0,22.6,3.4,90,0,11.0,0,0.2,4.7,773845
2017-18,Davinson Sánchez,DEF,Spurs,-2,-4,0,0,7.8,0.8,51,0,0.0,0,0.6,6.0,36410
2017-18,Francisco Femenía Far,DEF,Watford,2,12,0,0,14.0,3.0,90,0,2.0,0,13.5,4.6,296581
2017-18,Erik Pieters,DEF,Burnley,2,6,0,0,9.0,1.5,90,0,4.0,0,2.4,4.9,29172
2017-18,Eric Dier,DEF,Spurs,2,13,0,0,20.4,3.8,90,0,4.0,0,13.5,4.8,148535
2017-18,Shane Duffy,DEF,Brighton,3,26,0,0,28.6,4.3,90,0,4.0,1,10.5,4.6,158803
2017-18,Michael Keane,DEF,Everton,1,3,0,0,2.2,0.3,10,0,0.0,0,0.5,5.3,284585
2017-18,Phil Bardsley,DEF,Burnley,1,17,0,0,27.8,4.4,90,0,0.0,0,16.0,4.3,5534
2017-18,Mathias Jorgensen,DEF,Brentford,1,17,0,0,26.4,2.7,90,0,0.0,0,1.0,4.5,362546
2017-18,Trent Alexander-Arnold,DEF,Liverpool,2,16,0,0,19.6,3.5,90,0,0.0,0,15.8,4.2,60977
2017-18,Jonny Evans,DEF,Leicester,6,27,1,0,24.6,2.5,90,0,0.0,0,0.7,4.9,39824
2017-18,Jonjoe Kenny,DEF,Everton,5,21,1,0,14.6,2.5,90,0,4.0,0,6.6,4.3,35574
2017-18,Ben Davies,DEF,Spurs,2,15,0,0,10.8,1.4,90,0,1.0,0,2.4,5.6,862458
2017-18,Joel Ward,DEF,Crystal Palace,5,27,1,0,28.6,3.0,90,0,0.0,0,1.4,4.8,15360
2017-18,Kieran Gibbs,DEF,West Brom,6,27,1,0,9.4,2.6,90,0,0.0,0,17.0,5.0,19288
2017-18,Mason Holgate,DEF,Everton,6,23,1,0,21.4,2.9,90,0,7.0,0,0.1,4.2,38451
2017-18,Martin Kelly,DEF,Crystal Palace,6,23,1,0,20.2,2.0,90,0,0.0,0,0.1,4.2,8442
2017-18,Mamadou Sakho,DEF,Crystal Palace,8,31,1,2,30.0,3.1,90,0,0.0,0,0.7,4.9,46996
2017-18,Lewis Dunk,DEF,Brighton,-2,7,0,0,24.8,2.5,90,0,0.0,0,0.5,4.4,139538
2017-18,Kurt Zouma,DEF,West Ham,2,7,0,0,9.4,1.5,90,0,4.0,0,1.8,5.5,130695
2017-18,Andreas Christensen,DEF,Chelsea,2,12,0,0,11.4,3.0,79,0,14.0,0,4.5,5.5,142093
2017-18,Antonio Rüdiger,DEF,Chelsea,2,18,0,0,21.6,3.1,90,0,4.0,0,5.0,5.8,111244
2017-18,Ciaran Clark,DEF,Newcastle,0,9,0,0,24.2,2.9,90,0,4.0,0,0.8,4.5,114438
2017-18,Marcos Alonso,DEF,Chelsea,2,14,0,0,17.4,5.6,90,0,21.0,0,17.9,6.9,856029
2017-18,Javier Manquillo,DEF,Newcastle,1,14,0,0,9.2,1.2,90,0,0.0,0,3.0,4.4,70326
2017-18,Florian Lejeune,DEF,Newcastle,1,16,0,0,26.0,4.4,90,0,18.0,0,0.2,4.4,11158
2017-18,DeAndre Yedlin,DEF,Newcastle,1,3,0,0,0.2,0.3,5,0,2.0,0,0.6,4.4,40357
2017-18,Gary Cahill,DEF,Crystal Palace,1,4,0,0,3.8,0.4,10,0,0.0,0,0.0,6.2,190818
2017-18,César Azpilicueta,DEF,Chelsea,2,17,0,0,25.2,4.1,90,0,0.0,0,16.2,6.9,1215355
2017-18,Fernando Luiz Rosa,DEF,Man City,2,6,0,0,17.8,6.8,90,0,33.0,0,17.0,5.2,443298
2017-18,Joel Matip,DEF,Liverpool,6,32,1,0,41.0,4.5,90,0,2.0,0,1.8,5.5,145094
2017-18,Jonjoe Kenny,DEF,Everton,11,45,1,2,44.4,7.3,90,0,6.0,1,22.4,4.3,10588
2017-18,Joseph Gomez,DEF,Liverpool,6,25,1,0,9.0,1.1,90,0,0.0,0,2.3,4.6,247812
2017-18,Kurt Zouma,DEF,West Ham,1,19,0,0,25.6,3.1,90,0,0.0,0,5.0,5.5,128665
2017-18,Kyle Walker,DEF,Man City,2,13,0,0,11.8,2.7,90,0,4.0,0,10.8,6.7,837484
2017-18,Erik Pieters,DEF,Burnley,1,11,0,0,18.0,2.3,90,0,0.0,0,5.2,4.9,28886
2017-18,Aaron Cresswell,DEF,West Ham,0,8,0,0,4.4,1.2,90,0,6.0,0,1.9,5.0,45409
2017-18,Arthur Masuaku,DEF,West Ham,0,8,0,0,6.0,1.2,90,0,2.0,0,4.0,4.4,14105
2017-18,Cédric Soares,DEF,Arsenal,2,12,0,0,10.8,1.1,86,0,0.0,0,0.2,4.9,351282
2017-18,Angelo Ogbonna,DEF,West Ham,0,15,0,0,23.4,2.5,90,0,0.0,0,1.2,4.3,39228
2017-18,Ryan Bertrand,DEF,Leicester,1,10,0,0,27.2,4.4,90,0,0.0,0,16.5,5.4,455727
2017-18,Virgil van Dijk,DEF,Liverpool,1,15,0,0,15.6,3.5,90,0,9.0,0,10.3,5.4,109875
2017-18,Winston Reid,DEF,West Ham,1,16,0,0,15.8,1.6,76,0,0.0,0,0.3,4.9,42455
2017-18,Nicolás Otamendi,DEF,Man City,2,17,0,0,26.6,7.8,90,0,24.0,0,27.7,5.8,914909
2017-18,Mason Holgate,DEF,Everton,6,26,1,0,19.8,2.0,90,0,0.0,0,0.2,4.2,33302
2017-18,James Tarkowski,DEF,Burnley,2,11,0,0,26.6,2.7,90,0,0.0,0,0.1,4.5,87840
2017-18,Shkodran Mustafi,DEF,Arsenal,7,36,1,1,36.0,4.5,90,0,2.0,0,6.8,5.4,179048
2017-18,Sead Kolasinac,DEF,Arsenal,9,30,1,0,22.4,9.9,90,0,43.0,1,33.7,6.1,726644
2017-18,Mathias Jorgensen,DEF,Brentford,0,14,0,0,24.4,2.9,90,0,4.0,0,0.4,4.6,374320
2017-18,Nathan Aké,DEF,Man City,1,16,0,0,19.4,2.0,90,0,0.0,0,0.9,4.9,223116
2017-18,Héctor Bellerín,DEF,Arsenal,6,27,1,0,9.4,4.2,90,0,6.0,0,26.6,5.9,522387
2017-18,Phil Bardsley,DEF,Burnley,2,18,0,0,20.8,3.7,90,0,0.0,0,16.1,4.3,5236
2017-18,Gary Cahill,DEF,Crystal Palace,6,23,1,0,24.4,2.7,90,0,0.0,0,2.1,6.2,182856
2017-18,Ben Mee,DEF,Burnley,2,16,0,0,27.2,4.0,90,0,2.0,0,10.5,4.7,711546
2017-18,Marcos Alonso,DEF,Chelsea,6,19,1,0,8.2,9.4,90,0,57.0,0,28.4,6.9,811545
2017-18,Antonio Rüdiger,DEF,Chelsea,15,47,1,3,59.0,7.9,90,1,17.0,0,2.9,5.8,93068
2017-18,Alfie Mawson,DEF,Fulham,2,18,0,0,35.2,3.6,90,0,0.0,0,0.3,5.0,66545
2017-18,Andreas Christensen,DEF,Chelsea,6,25,1,0,9.6,1.0,90,0,0.0,0,0.3,5.4,67504
2017-18,Jonny Evans,DEF,Leicester,-1,12,0,0,9.0,1.0,90,0,0.0,0,1.0,4.9,40209
2017-18,Kieran Gibbs,DEF,West Brom,5,17,0,0,29.4,4.6,79,0,0.0,1,16.8,5.0,19066
2017-18,Marcos Rojo,DEF,Man Utd,0,7,0,0,15.8,1.6,90,0,0.0,0,0.5,5.4,6942
2017-18,Florian Lejeune,DEF,Newcastle,1,17,0,0,27.4,3.6,90,0,8.0,0,0.8,4.4,11626
2017-18,Victor Lindelöf,DEF,Man Utd,1,15,0,0,17.8,1.8,90,0,0.0,0,0.3,4.9,56809
2017-18,Francisco Femenía Far,DEF,Watford,0,26,0,0,30.6,7.8,90,0,6.0,0,41.7,4.5,282701
2017-18,DeAndre Yedlin,DEF,Newcastle,1,15,0,0,13.8,3.7,90,0,0.0,0,23.2,4.4,42648
2017-18,Ciaran Clark,DEF,Newcastle,8,27,0,1,50.4,12.7,90,1,76.0,0,0.7,4.5,113846
2017-18,Chris Smalling,DEF,Man Utd,1,12,0,0,27.6,2.8,90,0,0.0,0,0.0,5.4,216201
2017-18,Christian Kabasele,DEF,Watford,0,18,0,0,35.8,3.7,90,0,0.0,0,0.8,4.5,20460
2017-18,Ashley Young,DEF,Aston Villa,15,44,0,3,75.8,9.9,90,2,22.0,0,1.4,4.9,48974
2017-18,Mamadou Sakho,DEF,Crystal Palace,9,29,1,3,13.8,1.4,90,0,0.0,0,0.3,4.9,21670
2017-18,Lewis Dunk,DEF,Brighton,5,17,1,0,15.4,4.0,90,0,24.0,0,0.4,4.4,130622
2017-18,Davinson Sánchez,DEF,Spurs,1,13,0,0,18.0,4.1,90,0,21.0,0,1.9,6.0,36584
2017-18,Danny Rose,DEF,Watford,1,22,0,0,26.6,6.4,90,0,6.0,0,31.8,6.4,16775
2017-18,Benjamin Chilwell,DEF,Chelsea,2,12,0,0,23.4,2.6,90,0,0.0,0,2.4,4.3,18189
2017-18,Wes Morgan,DEF,Leicester,2,8,0,0,15.4,3.7,90,0,22.0,0,0.0,4.5,144008
2017-18,Shane Duffy,DEF,Brighton,6,24,1,0,17.2,2.9,90,0,8.0,0,4.1,4.6,154044
2017-18,Serge Aurier,DEF,Spurs,1,17,0,0,16.8,4.4,90,0,8.0,0,19.2,5.9,18377
2017-18,Joel Ward,DEF,Crystal Palace,6,25,1,0,24.2,2.6,90,0,0.0,0,1.5,4.8,13852
2017-18,Eric Dier,DEF,Spurs,2,12,0,0,19.2,3.7,90,0,4.0,0,14.0,4.8,153156
2017-18,Harry Maguire,DEF,Man Utd,2,15,0,0,25.8,2.8,90,0,2.0,0,0.3,5.2,409130
2017-18,James Tomkins,DEF,Crystal Palace,6,27,1,0,22.8,2.4,90,0,1.0,0,0.4,4.3,22564
2017-18,Kyle Walker,DEF,Man City,2,14,0,0,17.6,3.6,90,0,0.0,0,18.0,6.6,835975
2017-18,Mathias Jorgensen,DEF,Brentford,1,5,0,0,8.2,1.2,90,0,4.0,0,0.2,4.6,386997
2017-18,Nicolás Otamendi,DEF,Man City,0,10,0,0,14.8,2.8,90,0,1.0,0,12.1,5.8,893424
2017-18,Fernando Luiz Rosa,DEF,Man City,1,18,0,0,20.8,5.7,90,0,12.0,0,24.3,5.2,445070
2017-18,Sead Kolasinac,DEF,Arsenal,6,21,1,0,4.2,4.7,90,0,40.0,0,2.7,6.0,665476
2017-18,James Tarkowski,DEF,Burnley,2,17,0,0,28.0,2.8,90,0,0.0,0,0.2,4.5,64875
2017-18,Matthew Lowton,DEF,Burnley,2,8,0,0,11.0,2.3,90,0,0.0,0,11.8,4.6,221040
2017-18,Ben Mee,DEF,Burnley,2,11,0,0,30.0,3.9,90,0,9.0,0,0.0,4.6,662922
2017-18,Héctor Bellerín,DEF,Arsenal,6,24,1,0,15.6,5.5,90,0,20.0,0,19.8,5.9,515094
2017-18,Shkodran Mustafi,DEF,Arsenal,7,31,1,1,28.6,4.0,90,0,0.0,0,11.3,5.3,125006
2017-18,Virgil van Dijk,DEF,Liverpool,2,15,0,0,25.6,3.5,90,0,9.0,0,0.3,5.4,116038
2017-18,Jonjoe Kenny,DEF,Everton,0,7,0,0,5.8,1.0,90,0,2.0,0,2.4,4.3,10285
2017-18,Michael Keane,DEF,Everton,1,10,0,0,17.8,1.8,74,0,0.0,0,0.3,5.3,308171
2017-18,Ryan Bertrand,DEF,Leicester,9,36,0,1,49.4,8.9,90,0,5.0,2,34.6,5.4,464271
2017-18,Phil Jagielka,DEF,Sheffield Utd,0,13,0,0,28.2,2.8,90,0,0.0,0,0.2,4.8,162704
2017-18,Cédric Soares,DEF,Arsenal,2,19,0,0,25.0,7.2,90,0,10.0,0,36.7,4.9,386660
2017-18,César Azpilicueta,DEF,Chelsea,3,24,0,1,37.4,3.9,90,0,0.0,0,1.4,6.8,1100809
2017-18,Gary Cahill,DEF,Crystal Palace,2,16,0,0,19.0,3.7,90,0,6.0,0,11.7,6.2,177348
2017-18,Marcos Alonso,DEF,Chelsea,2,5,0,0,13.4,2.6,90,0,9.0,0,3.4,6.9,776408
2017-18,Andreas Christensen,DEF,Chelsea,2,20,0,0,30.8,3.5,90,0,4.0,0,0.4,5.4,32320
2017-18,Joseph Gomez,DEF,Liverpool,2,18,0,0,24.8,3.2,90,0,2.0,0,4.8,4.6,244517
2017-18,Joel Matip,DEF,Liverpool,2,18,0,0,33.0,6.4,90,0,20.0,0,10.9,5.5,145044
2017-18,DeAndre Yedlin,DEF,Newcastle,-1,16,0,0,18.2,4.9,90,0,0.0,0,30.8,4.4,44190
2017-18,Ciaran Clark,DEF,Newcastle,1,14,0,0,19.0,3.2,90,0,2.0,0,10.9,4.5,118673
2017-18,Davinson Sánchez,DEF,Spurs,2,19,0,0,20.6,2.2,90,0,0.0,0,1.2,6.0,36219
2017-18,James Tomkins,DEF,Crystal Palace,1,15,0,0,20.8,2.3,90,0,0.0,0,1.8,4.3,22731
2017-18,Eric Dier,DEF,Spurs,1,4,0,0,9.6,3.7,90,0,21.0,0,6.0,4.9,158652
2017-18,Florian Lejeune,DEF,Newcastle,1,23,0,0,25.2,3.7,90,0,4.0,0,7.3,4.4,11931
2017-18,Francisco Femenía Far,DEF,Watford,8,28,1,2,12.0,1.4,90,0,0.0,0,2.3,4.5,257343
2017-18,Erik Pieters,DEF,Burnley,1,15,0,0,23.8,3.0,90,0,4.0,0,1.8,4.9,30250
2017-18,Javier Manquillo,DEF,Newcastle,1,8,0,0,16.0,1.9,90,0,0.0,0,2.6,4.4,76709
2017-18,Chris Smalling,DEF,Man Utd,6,25,1,0,20.8,3.1,90,0,9.0,0,0.8,5.4,198345
2017-18,Christian Kabasele,DEF,Watford,6,26,1,0,39.4,4.0,90,0,0.0,0,0.3,4.5,17660
2017-18,Ben Davies,DEF,Spurs,2,16,0,0,21.8,6.7,90,0,8.0,0,36.8,5.7,1003372
2017-18,Ashley Young,DEF,Aston Villa,6,21,1,0,8.2,4.0,90,0,14.0,1,17.8,4.9,31270
2017-18,Nathan Aké,DEF,Man City,6,27,1,0,33.2,5.1,90,0,17.0,0,0.4,4.9,213983
2017-18,Victor Lindelöf,DEF,Man Utd,7,30,1,1,17.6,1.9,90,0,0.0,0,1.3,4.9,50846
2017-18,Shane Duffy,DEF,Brighton,1,8,0,0,28.0,4.1,90,0,13.0,0,0.3,4.6,143521
2017-18,Alfie Mawson,DEF,Fulham,6,27,1,0,21.0,2.1,90,0,0.0,0,0.3,5.0,69276
2017-18,Jonny Evans,DEF,Leicester,2,14,0,0,25.6,2.6,90,0,0.0,0,0.0,4.9,39212
2017-18,Joel Ward,DEF,Crystal Palace,2,11,0,0,12.0,1.5,90,0,0.0,0,2.9,4.8,13765
2017-18,Kieran Gibbs,DEF,West Brom,1,7,0,0,24.0,2.7,90,0,2.0,0,0.8,5.0,18551
2017-18,Mamadou Sakho,DEF,Crystal Palace,11,35,0,3,53.2,8.7,90,1,33.0,0,1.1,4.9,13936
2017-18,Kurt Zouma,DEF,West Ham,1,19,0,0,30.2,4.9,90,0,17.0,0,1.3,5.5,130473
2017-18,Lewis Dunk,DEF,Brighton,0,10,0,0,12.8,3.3,90,0,20.0,0,0.3,4.4,120618
2017-18,Angelo Ogbonna,DEF,West Ham,2,12,0,0,10.2,2.8,90,0,17.0,0,1.0,4.3,39062
2017-18,Aaron Cresswell,DEF,West Ham,2,14,0,0,20.2,3.6,90,0,0.0,0,16.2,5.0,48510
2017-18,Benjamin Chilwell,DEF,Chelsea,1,2,0,0,1.4,0.4,20,0,2.0,0,0.6,4.3,18686
2017-18,Arthur Masuaku,DEF,West Ham,2,17,0,0,15.8,4.0,90,0,21.0,0,2.9,4.4,13853
2017-18,Christian Fuchs,DEF,Leicester,2,17,0,0,23.2,3.5,90,0,1.0,0,10.9,4.9,146430
2017-18,Winston Reid,DEF,West Ham,2,9,0,0,9.0,2.4,90,0,4.0,0,10.8,4.9,43117
2017-18,Wes Morgan,DEF,Leicester,2,14,0,0,17.4,1.8,90,0,0.0,0,0.2,4.5,147218
2017-18,Harry Maguire,DEF,Man Utd,2,14,0,0,10.2,1.1,90,0,0.0,0,0.5,5.1,426598
2017-18,Lewis Dunk,DEF,Brighton,1,13,0,0,25.0,3.9,90,0,2.0,0,11.8,4.4,113947
2017-18,Erik Pieters,DEF,Burnley,1,9,0,0,8.0,1.0,90,0,0.0,0,2.3,4.9,30819
2017-18,Shane Duffy,DEF,Brighton,1,13,0,0,12.8,1.5,90,0,2.0,0,0.2,4.6,145438
2017-18,Kurt Zouma,DEF,West Ham,8,27,0,1,55.4,9.7,90,1,40.0,0,1.2,5.5,126333
2017-18,Christian Kabasele,DEF,Watford,6,23,1,0,22.4,2.7,90,0,4.0,0,0.9,4.5,9053
2017-18,Arthur Masuaku,DEF,West Ham,1,7,0,0,7.6,3.0,16,0,2.0,0,20.7,4.4,14009
2017-18,Angelo Ogbonna,DEF,West Ham,1,18,0,0,23.8,2.4,90,0,0.0,0,0.5,4.4,38919
2017-18,Aaron Cresswell,DEF,West Ham,1,10,0,0,4.6,0.8,90,0,2.0,0,1.4,5.0,50796
2017-18,Winston Reid,DEF,West Ham,1,11,0,0,15.8,2.2,90,0,6.0,0,0.5,4.9,43733
2017-18,Francisco Femenía Far,DEF,Watford,7,31,1,1,11.8,5.7,85,0,10.0,0,35.0,4.5,250082
2017-18,Ashley Young,DEF,Aston Villa,8,41,0,3,49.2,8.7,90,0,2.0,1,35.8,4.9,21975
2017-18,DeAndre Yedlin,DEF,Newcastle,3,24,0,0,39.4,6.2,90,0,2.0,1,21.0,4.4,34464
2017-18,Javier Manquillo,DEF,Newcastle,0,8,0,0,12.8,1.3,90,0,0.0,0,0.5,4.4,72357
2017-18,Chris Smalling,DEF,Man Utd,7,27,0,0,45.6,7.9,90,1,33.0,0,0.6,5.3,123069
2017-18,Ciaran Clark,DEF,Newcastle,0,13,0,0,13.8,2.0,90,0,6.0,0,0.2,4.5,121380
2017-18,Florian Lejeune,DEF,Newcastle,0,18,0,0,26.0,2.6,90,0,0.0,0,0.1,4.4,11623
2017-18,Victor Lindelöf,DEF,Man Utd,2,20,0,0,20.6,4.2,90,0,0.0,0,21.0,4.9,49631
2017-18,Marcos Alonso,DEF,Chelsea,14,41,1,2,42.4,8.3,90,1,36.0,0,4.2,6.9,749844
2017-18,Nathan Aké,DEF,Man City,6,26,1,0,36.0,3.6,90,0,0.0,0,0.0,4.9,204951
2017-18,Gary Cahill,DEF,Crystal Palace,6,27,1,0,20.6,2.4,90,0,2.0,0,1.5,6.2,177165
2017-18,Michael Keane,DEF,Everton,0,12,0,0,23.0,2.6,90,0,2.0,0,1.0,5.3,317531
2017-18,James Tarkowski,DEF,Burnley,6,19,1,0,25.4,5.4,90,0,28.0,0,0.3,4.5,40311
2017-18,Wes Morgan,DEF,Leicester,1,8,0,0,10.6,1.1,90,0,0.0,0,0.0,4.5,145033
2017-18,Federico Fernández,DEF,Newcastle,1,15,0,0,26.2,2.7,90,0,0.0,0,0.3,4.5,172338
2017-18,Fernando Luiz Rosa,DEF,Man City,3,13,1,0,22.2,3.4,90,0,2.0,0,9.6,5.2,406869
2017-18,Jonny Evans,DEF,Leicester,0,20,0,0,16.8,3.2,90,0,4.0,0,11.4,4.9,41176
2017-18,Jonjoe Kenny,DEF,Everton,1,17,0,0,32.6,4.7,90,0,0.0,0,14.0,4.3,9044
2017-18,John Stones,DEF,Man City,1,3,0,0,3.2,0.3,30,0,0.0,0,0.1,5.7,590264
2017-18,Joel Ward,DEF,Crystal Palace,4,24,0,0,38.4,5.7,90,0,0.0,1,18.6,4.8,12606
2017-18,Mamadou Sakho,DEF,Crystal Palace,0,11,0,0,14.4,1.6,90,0,0.0,0,1.1,4.9,13595
2017-18,Virgil van Dijk,DEF,Liverpool,1,17,0,0,22.6,4.3,90,0,20.0,0,0.6,5.4,116038
2017-18,Kyle Walker,DEF,Man City,9,35,1,3,17.6,4.5,90,0,2.0,0,25.6,6.6,785507
2017-18,Kieran Gibbs,DEF,West Brom,0,12,0,0,25.8,2.8,90,0,0.0,0,2.1,5.0,19535
2017-18,Phil Jagielka,DEF,Sheffield Utd,1,14,0,0,27.6,2.8,90,0,0.0,0,0.1,4.8,170438
2017-18,Scott Dann,DEF,Crystal Palace,1,2,0,0,0.0,0.9,90,0,10.0,0,0.4,4.7,29548
2017-18,Mathias Jorgensen,DEF,Brentford,0,13,0,0,9.4,3.1,90,0,7.0,0,14.3,4.6,408142
2017-18,Ben Mee,DEF,Burnley,6,25,1,0,9.2,2.4,90,0,4.0,0,11.0,4.6,577693
2017-18,Harry Maguire,DEF,Man Utd,0,3,0,0,5.0,1.1,90,0,6.0,0,0.3,5.1,411358
2017-18,Alfie Mawson,DEF,Fulham,1,16,0,0,33.0,3.7,90,0,4.0,0,0.1,5.0,71884
2017-18,Andreas Christensen,DEF,Chelsea,6,28,1,0,14.6,1.5,90,0,0.0,0,0.6,5.4,22522
2017-18,Ryan Bertrand,DEF,Leicester,1,14,0,0,20.6,2.5,90,0,3.0,0,1.4,5.4,481379
2017-18,Trent Alexander-Arnold,DEF,Liverpool,7,30,1,1,23.2,5.5,90,0,17.0,0,14.4,4.2,55358
2017-18,César Azpilicueta,DEF,Chelsea,6,26,1,0,14.2,2.9,90,0,0.0,0,14.6,6.8,1055829
2017-18,Matthew Lowton,DEF,Burnley,6,24,1,0,29.4,6.0,90,0,2.0,0,28.6,4.6,176244
2017-18,Cédric Soares,DEF,Arsenal,1,18,0,0,19.0,2.5,90,0,0.0,0,5.5,4.9,402547
2017-18,Christian Fuchs,DEF,Leicester,1,9,0,0,13.8,2.4,90,0,0.0,0,10.6,4.9,144956
2017-18,Sead Kolasinac,DEF,Arsenal,6,22,1,0,12.4,3.5,90,0,20.0,0,3.0,6.0,589903
