Season,name,position,team,total_points,bps,influence,goals_scored,ict_index,bonus,threat,minutes,creativity,assists,value,clean_sheets,selected
,Adam Lallana,MID,,1,4,4.6,0,1.8,0,6.0,16,6.9,0,73,0,20208
,Danny Welbeck,FWD,,1,3,6.2,0,2.8,0,21.0,23,0.5,0,73,0,71822
,Andre Gray,FWD,,2,4,3.0,0,1.4,0,8.0,71,3.4,0,63,0,78552
,Andros Townsend,MID,,6,20,31.6,0,7.6,0,12.0,84,32.2,1,56,1,84447
,Anthony Knockaert,MID,,2,15,10.4,0,1.6,0,4.0,90,1.8,0,55,0,32578
,Ashley Westwood,MID,,6,23,29.4,0,5.1,1,6.0,90,15.3,1,43,0,8611
,Ayoze Pérez,MID,,13,54,71.0,2,19.3,3,87.0,90,35.3,0,55,1,386096
,Aaron Lennon,MID,,2,7,9.6,0,2.9,0,12.0,90,7.6,0,54,0,13013
,Aaron Mooy,MID,,2,16,15.6,0,5.4,0,8.0,90,29.9,0,52,0,274638
,Aaron Ramsey,MID,,6,29,34.2,0,6.8,0,16.0,90,17.3,1,68,1,266503
,Abdoulaye Doucouré,MID,,2,14,18.0,0,4.2,0,21.0,90,3.4,0,52,0,649744
,Alexandre Lacazette,FWD,,2,7,9.4,0,4.3,0,19.0,90,15.0,0,103,1,450063
,Alex Iwobi,MID,,3,13,10.4,0,2.6,0,2.0,71,13.8,0,51,1,62392
,Bamidele Alli,MID,,1,0,0.0,0,0.0,0,0.0,16,0.8,0,90,0,815050
,Chris Wood,FWD,,9,27,39.2,1,7.3,3,21.0,60,12.3,0,62,1,96596
,Dale Stephens,MID,,2,14,8.2,0,0.9,0,0.0,90,0.3,0,45,0,67985
,Danny Ings,FWD,,1,2,0.0,0,0.3,0,4.0,6,0.1,0,54,0,14499
,Callum Wilson,FWD,,8,27,36.0,1,5.6,3,18.0,31,1.6,0,56,0,262663
,Ben Woodburn,MID,,1,3,0.4,0,0.5,0,2.0,6,2.3,0,42,0,20551
,Bernardo Mota Veiga de Carvalho e Silva,MID,,3,9,9.2,0,6.7,0,22.0,77,36.1,0,72,1,85016
,Christian Benteke,FWD,,1,2,4.4,0,2.7,0,21.0,22,1.2,0,75,0,149804
,Cenk Tosun,FWD,,2,9,4.0,0,4.0,0,12.0,60,23.7,0,67,0,124603
,Charlie Austin,FWD,,2,4,2.4,0,1.2,0,8.0,63,1.4,0,58,1,82963
,Cheikhou Kouyaté,MID,,2,13,8.8,0,1.9,0,8.0,90,2.0,0,50,0,15487
,Nathaniel Chalobah,MID,,1,3,1.4,0,0.4,0,2.0,18,0.5,0,42,0,48109
,Richarlison de Andrade,FWD,,2,-1,4.6,0,3.4,0,28.0,90,1.8,0,58,0,380208
,Riyad Mahrez,MID,,13,44,77.4,1,16.2,0,42.0,90,42.7,2,87,0,483792
,Roberto Firmino,FWD,,2,5,9.2,0,7.0,0,44.0,83,16.5,0,95,1,2137893
,Ross Barkley,MID,,2,7,19.2,0,6.2,0,25.0,76,18.0,0,73,0,8981
,Ruben Loftus-Cheek,MID,,3,7,6.8,0,3.9,0,25.0,90,7.3,0,44,1,209138
,Ryan Fraser,MID,,2,11,10.2,0,2.3,0,0.0,90,12.6,0,51,0,43218
,Sadio Mané,MID,,3,11,14.2,0,15.1,0,81.0,73,55.3,0,94,1,499375
,Raheem Sterling,MID,,3,-4,0.4,0,3.5,0,31.0,90,4.0,0,91,1,1631959
,Pierre-Emile Højbjerg,MID,,1,9,8.8,0,1.1,0,0.0,90,2.2,0,43,0,22616
,Olivier Giroud,FWD,,2,3,0.0,0,2.7,0,23.0,76,3.8,0,84,0,222690
,Oriol Romeu Vidal,MID,,2,7,26.2,0,3.9,0,1.0,90,11.4,0,42,0,149507
,Pascal Groß,MID,,1,4,4.6,0,1.1,0,2.0,33,4.6,0,59,0,909205
,Pierre-Emerick Aubameyang,MID,,8,31,40.6,1,8.1,2,37.0,66,3.3,0,108,1,835042
,Paul Pogba,MID,,1,3,0.0,0,0.0,0,0.0,5,0.0,0,79,0,865651
,Phil Foden,MID,,1,3,0.6,0,0.2,0,0.0,8,1.1,0,47,0,2294
,Salomón Rondón,FWD,,2,4,2.6,0,1.4,0,7.0,71,4.8,0,60,0,64799
,Tom Davies,MID,,2,10,6.4,0,4.2,0,3.0,82,32.4,0,51,0,24576
,Troy Deeney,FWD,,1,4,7.2,0,2.0,0,2.0,27,10.8,0,63,0,45312
,Wilfried Zaha,MID,,10,28,44.8,1,13.4,2,52.0,90,37.1,0,71,1,633887
,Willian Borges Da Silva,MID,,1,3,0.2,0,0.1,0,0.0,13,0.8,0,70,0,741267
,Will Hughes,MID,,2,14,10.0,0,1.9,0,4.0,90,5.0,0,46,0,16861
,Scott McTominay,MID,,2,9,13.0,0,2.9,0,0.0,90,15.5,0,42,1,44962
,Shane Long,FWD,,1,1,1.2,0,0.4,0,2.0,26,0.8,0,56,0,27250
,Solomon March,MID,,2,13,14.2,0,3.2,0,17.0,90,0.8,0,48,0,13380
,Tammy Abraham,FWD,,1,4,2.2,0,5.1,0,38.0,33,10.6,0,54,0,203460
,Theo Walcott,MID,,1,-2,3.4,0,2.2,0,17.0,29,1.5,0,66,0,120062
,Kelechi Iheanacho,FWD,,6,31,43.4,1,10.3,0,47.0,84,12.7,0,65,0,47511
,Kevin De Bruyne,MID,,6,16,23.2,0,7.9,0,23.0,90,32.5,1,103,1,1261734
,Lucas Rodrigues Moura da Silva,MID,,5,14,18.2,0,6.9,0,13.0,73,37.4,1,77,0,2171
,Jürgen Locadia,FWD,,1,1,0.0,0,0.1,0,2.0,56,3.8,0,60,0,1946
,Juan Mata,MID,,6,22,25.0,0,7.4,0,6.0,90,43.2,1,68,1,120504
,Jonjo Shelvey,MID,,6,21,28.2,0,6.5,0,19.0,90,18.2,1,52,1,36570
,Johann Berg Gudmundsson,MID,,2,10,17.2,0,9.5,0,4.0,79,73.6,0,50,0,109985
,Joshua King,FWD,,7,23,30.0,1,12.2,1,69.0,90,22.8,0,70,0,113766
,Jordan Ayew,FWD,,2,10,6.6,0,11.6,0,104.0,90,5.7,0,54,0,561760
,Jordan Henderson,MID,,3,14,12.4,0,2.3,0,1.0,90,9.3,0,53,1,68249
,Luka Milivojevic,MID,,3,15,13.2,0,2.2,0,1.0,90,7.7,0,52,1,794269
,Lys Mousset,FWD,,1,3,10.2,0,3.7,0,25.0,58,1.3,0,49,0,14773
,Mohamed Salah,MID,,11,32,63.6,1,18.2,0,80.0,83,38.6,1,106,1,3354920
,Moussa Sissoko,MID,,2,15,2.6,0,2.5,0,18.0,83,4.0,0,53,0,21376
,N'Golo Kanté,MID,,2,13,20.6,0,4.3,0,0.0,90,22.3,0,49,0,692447
,Nathan Redmond,MID,,3,4,8.0,0,2.1,0,0.0,63,12.7,0,59,1,107476
,Matt Ritchie,MID,,3,11,6.6,0,4.1,0,8.0,71,26.8,0,54,1,135193
,Mark Noble,MID,,2,14,19.4,0,5.4,0,21.0,90,13.3,0,53,0,15277
,Manuel Lanzini,MID,,15,50,75.2,2,12.9,3,33.0,85,20.5,0,66,0,44860
,Marcus Rashford,MID,,8,30,33.0,1,6.4,2,21.0,90,10.1,0,73,1,452144
,Xherdan Shaqiri,MID,,3,10,29.4,0,7.0,0,25.0,90,15.5,1,61,0,510539
,Manuel Lanzini,MID,,3,14,8.0,0,4.0,0,5.0,90,27.0,0,66,1,41427
,Jesse Lingard,MID,,3,18,17.2,0,8.6,0,43.0,73,25.7,0,60,1,644073
,Scott McTominay,MID,,3,14,10.0,0,1.7,0,1.0,90,6.4,0,42,1,42858
,Paul Pogba,MID,,2,-3,6.4,0,7.1,0,25.0,90,39.1,0,79,1,909794
,Cheikhou Kouyaté,MID,,3,17,18.6,0,3.8,0,17.0,90,1.9,0,50,1,15400
,Declan Rice,MID,,6,27,15.2,0,1.7,0,0.0,90,1.4,0,44,1,4641
,Mark Noble,MID,,2,19,22.6,0,5.5,0,1.0,90,31.8,0,53,1,12927
,Marcus Rashford,MID,,1,3,0.4,0,0.3,0,0.0,16,2.8,0,73,0,436323
,Andy Carroll,FWD,,1,2,0.0,0,0.0,0,0.0,24,0.1,0,57,0,14803
,Davy Pröpper,MID,,5,19,22.6,0,4.0,0,2.0,90,15.3,1,53,0,4560
,Harry Kane,FWD,,6,27,34.4,1,7.4,0,35.0,90,4.8,0,131,1,2222843
,Jacob Murphy,MID,,1,5,3.2,0,2.3,0,6.0,19,14.1,0,50,0,4767
,Dwight Gayle,FWD,,2,2,3.0,0,5.3,0,49.0,75,0.7,0,61,0,66219
,Heung-Min Son,MID,,6,16,19.0,0,4.7,0,12.0,76,15.5,1,83,1,866722
,Gabriel Fernando de Jesus,FWD,,2,10,0.0,0,2.8,0,22.0,82,8.7,0,104,0,1123923
,Solomon March,MID,,1,4,2.2,0,0.3,0,0.0,11,0.3,0,48,0,13615
,Ilkay Gündogan,MID,,2,12,3.4,0,6.3,0,47.0,90,12.3,0,54,0,145265
,Erik Lamela,MID,,0,4,2.2,0,1.4,0,0.0,13,11.8,0,63,0,8297
,Bamidele Alli,MID,,2,4,6.6,0,3.3,0,23.0,90,3.6,0,90,1,831319
,Ayoze Pérez,MID,,2,8,8.8,0,5.7,0,29.0,90,19.6,0,54,0,360409
,Anthony Knockaert,MID,,2,10,6.8,0,3.5,0,5.0,90,22.8,0,55,0,32137
,Bernardo Mota Veiga de Carvalho e Silva,MID,,9,35,39.6,1,7.2,2,23.0,90,9.5,0,72,0,79409
,Moussa Sissoko,MID,,3,10,16.0,0,4.7,0,17.0,90,13.8,0,53,1,21212
,Jonjo Shelvey,MID,,2,16,20.4,0,8.2,0,1.0,90,60.8,0,52,0,37708
,Jürgen Locadia,FWD,,1,1,0.0,0,0.0,0,1.0,17,0.3,0,60,0,2054
,Matt Ritchie,MID,,1,0,0.0,0,0.7,0,5.0,90,2.4,0,54,0,143028
,Pascal Groß,MID,,2,12,4.4,0,0.8,0,2.0,72,1.6,0,59,0,916999
,Dale Stephens,MID,,2,16,15.2,0,2.1,0,0.0,90,5.7,0,45,0,69053
,Kelechi Iheanacho,FWD,,8,29,41.0,1,11.2,2,61.0,87,9.8,0,65,0,44819
,Harvey Barnes,MID,,1,3,0.0,0,0.0,0,0.0,2,0.0,0,45,0,107
,Willian Borges Da Silva,MID,,2,17,11.8,0,9.6,0,27.0,90,57.1,0,71,0,809512
,Jamie Vardy,FWD,,9,34,40.8,1,12.5,3,62.0,90,22.0,0,89,0,1382423
,Riyad Mahrez,MID,,7,27,53.4,1,15.4,1,50.0,90,50.3,0,88,0,522900
,Hamza Choudhury,MID,,5,21,25.2,0,4.0,0,0.0,90,14.7,1,44,0,562
,Pierre-Emerick Aubameyang,MID,,7,27,41.4,1,17.2,1,126.0,90,4.9,0,107,0,674346
,Olivier Giroud,FWD,,1,-1,0.4,0,3.8,0,24.0,36,13.8,0,83,0,153642
,N'Golo Kanté,MID,,2,19,16.8,0,4.1,0,2.0,90,21.8,0,49,0,692039
,Alex Iwobi,MID,,2,13,11.2,0,6.6,0,28.0,83,26.8,0,51,0,54440
,Aaron Ramsey,MID,,2,11,11.8,0,3.6,0,8.0,90,16.6,0,68,0,268788
,Aaron Mooy,MID,,2,12,21.0,0,4.1,0,2.0,90,18.4,0,52,0,275914
,Granit Xhaka,MID,,1,9,18.4,0,5.1,0,8.0,90,24.2,0,51,0,419429
,Danny Welbeck,FWD,,1,3,0.0,0,0.1,0,0.0,18,1.7,0,73,0,76777
,Edward Nketiah,FWD,,1,2,0.0,0,0.0,0,0.0,6,1.4,0,50,0,2567
,Demarai Gray,MID,,4,11,2.0,0,0.7,0,4.0,18,0.5,1,53,0,38716
,Charlie Austin,FWD,,5,9,18.6,0,13.2,0,111.0,90,2.8,1,58,1,86461
,Jordan Ayew,FWD,,2,1,6.0,0,5.3,0,41.0,90,5.8,0,53,0,533102
,Tammy Abraham,FWD,,1,0,0.2,0,1.4,0,13.0,28,0.3,0,54,0,202659
,Oriol Romeu Vidal,MID,,2,17,39.0,0,9.3,0,6.0,90,48.0,0,42,1,148495
,Shane Long,FWD,,1,6,5.2,0,1.4,0,6.0,26,2.8,0,56,0,28522
,Nathan Redmond,MID,,3,2,6.0,0,4.0,0,22.0,63,12.0,0,59,1,106822
,Pierre-Emile Højbjerg,MID,,3,12,12.2,0,3.4,0,2.0,90,19.6,0,43,1,23034
,Ashley Westwood,MID,,2,14,10.6,0,1.2,0,0.0,90,1.4,0,43,0,8400
,Ashley Barnes,FWD,,1,2,0.0,0,0.1,0,2.0,21,0.2,0,54,0,251474
,N'Golo Kanté,MID,,3,9,10.8,0,1.4,0,1.0,90,1.8,0,49,1,692039
,Willian Borges Da Silva,MID,,1,3,0.0,0,0.0,0,0.0,4,0.0,0,71,0,809512
,Georginio Wijnaldum,MID,,2,17,10.4,0,1.6,0,0.0,90,5.2,0,66,0,128621
,Danny Welbeck,FWD,,1,3,2.2,0,1.4,0,10.0,18,1.3,0,73,0,76777
,Pierre-Emerick Aubameyang,MID,,16,74,90.6,2,18.6,3,66.0,90,28.9,1,107,1,674346
,Roberto Firmino,FWD,,2,5,9.8,0,6.4,0,31.0,90,23.2,0,95,0,2024537
,Sadio Mané,MID,,2,11,19.6,0,10.0,0,41.0,90,39.3,0,94,0,495068
,Olivier Giroud,FWD,,9,33,37.2,1,9.0,3,39.0,90,13.6,0,83,1,153642
,Granit Xhaka,MID,,3,14,17.0,0,2.6,0,0.0,90,9.3,0,51,1,419429
,Alex Iwobi,MID,,8,39,54.2,1,13.1,0,42.0,90,34.3,0,51,1,54440
,Alexandre Lacazette,FWD,,10,44,57.0,1,14.5,1,41.0,71,46.6,1,103,1,422096
,Jeff Hendrick,MID,,2,15,7.8,0,3.9,0,11.0,90,20.1,0,54,0,11222
,Johann Berg Gudmundsson,MID,,2,18,13.6,0,7.0,0,11.0,88,44.9,0,50,0,96955
,James Milner,MID,,2,15,13.4,0,2.3,0,0.0,88,9.8,0,60,0,143067
,Aaron Ramsey,MID,,1,7,8.6,0,2.9,0,19.0,18,1.8,0,68,0,268788
,Jordan Henderson,MID,,1,10,8.4,0,1.3,0,0.0,31,4.1,0,53,0,66439
,Jack Cork,MID,,2,15,10.6,0,1.5,0,0.0,90,4.3,0,45,0,212474
,Mohamed Salah,MID,,1,2,1.0,0,2.6,0,11.0,90,13.8,0,105,0,3161808
,Jack Wilshere,MID,,6,23,22.2,0,5.4,0,4.0,71,27.4,1,50,1,38351
,Aaron Lennon,MID,,2,8,8.8,0,1.0,0,0.0,70,0.8,0,54,0,13327
,Fabian Delph,MID,,1,13,10.8,0,1.8,0,0.0,56,7.6,0,45,0,27624
,Raheem Sterling,MID,,3,8,8.4,0,4.1,0,8.0,90,24.9,0,91,1,1677526
,Kevin De Bruyne,MID,,3,7,3.8,0,3.6,0,24.0,66,8.5,0,103,1,1303738
,Aaron Mooy,MID,,3,14,16.8,0,3.2,0,3.0,90,12.5,0,52,1,275914
,Bernardo Mota Veiga de Carvalho e Silva,MID,,1,-2,0.0,0,0.3,0,3.0,17,2.7,0,72,0,79409
,Gabriel Fernando de Jesus,FWD,,2,12,5.2,0,5.2,0,19.0,90,27.8,0,104,1,1123923
,Ilkay Gündogan,MID,,1,5,3.6,0,2.4,0,0.0,23,20.4,0,54,0,145265
,Pierre-Emile Højbjerg,MID,,2,16,15.8,0,4.2,0,1.0,90,24.8,0,43,0,23034
,Oriol Romeu Vidal,MID,,1,10,11.6,0,2.0,0,7.0,90,1.8,0,42,0,148495
,Cenk Tosun,FWD,,2,2,1.0,0,1.4,0,10.0,90,3.3,0,68,0,121223
,Charlie Austin,FWD,,1,-1,2.4,0,3.8,0,35.0,76,0.6,0,58,1,86461
,Nathan Redmond,MID,,7,24,42.0,1,10.5,1,59.0,45,4.4,0,59,0,106822
,James Ward-Prowse,MID,,1,5,5.2,0,1.4,0,7.0,20,1.8,0,49,0,104020
,Mario Lemina,MID,,1,3,5.6,0,1.2,0,4.0,45,2.3,0,48,0,10586
,Tom Davies,MID,,9,26,34.8,1,5.3,3,8.0,90,10.3,0,51,0,24092
,Nikola Vlasic,MID,,1,4,8.2,0,2.4,0,0.0,57,15.6,0,53,0,976
,Shane Long,FWD,,0,0,3.2,0,1.5,0,0.0,14,11.6,0,56,0,28522
,Cheikhou Kouyaté,MID,,3,9,28.4,0,4.2,0,2.0,90,11.5,0,50,1,15400
,Matt Ritchie,MID,,1,5,7.8,0,4.0,0,5.0,37,27.6,0,54,0,143028
,Andy Carroll,FWD,,1,3,6.0,0,2.4,0,18.0,15,0.4,0,57,0,14803
,Matt Phillips,MID,,3,10,11.0,0,4.3,0,0.0,90,32.4,0,54,1,28149
,Bamidele Alli,MID,,3,13,3.0,0,2.6,0,7.0,66,15.6,0,90,1,831319
,Ayoze Pérez,MID,,5,26,33.4,1,8.4,0,48.0,90,2.8,0,54,0,360409
,Andre Gray,FWD,,7,30,36.4,1,10.8,1,54.0,79,17.8,0,63,0,76749
,Callum Wilson,FWD,,2,-10,1.6,0,10.9,0,101.0,90,5.9,0,56,1,269298
,Abdoulaye Doucouré,MID,,5,27,28.6,0,4.5,0,2.0,90,13.9,1,52,0,663923
,Jake Livermore,MID,,11,31,46.0,1,8.2,3,35.0,90,0.5,0,48,1,11160
,Mark Noble,MID,,10,29,45.2,1,5.8,2,7.0,90,5.9,0,53,1,12927
,Jacob Murphy,MID,,1,4,1.8,0,0.8,0,2.0,52,3.9,0,50,0,4767
,Will Hughes,MID,,2,9,4.0,0,1.0,0,0.0,90,5.8,0,46,0,17236
,Heung-Min Son,MID,,1,4,5.6,0,3.7,0,19.0,23,12.4,0,83,0,866722
,Jamie Vardy,FWD,,2,4,2.8,0,3.7,0,22.0,90,12.4,0,89,0,1382423
,Harry Kane,FWD,,2,3,7.0,0,8.0,0,53.0,90,19.5,0,131,0,2222843
,Manuel Lanzini,MID,,3,13,14.6,0,8.3,0,48.0,74,20.2,0,66,1,41427
,Kelechi Iheanacho,FWD,,1,3,0.4,0,2.3,0,22.0,29,0.8,0,65,0,44819
,Joshua King,FWD,,1,7,9.8,0,4.8,0,12.0,90,25.9,0,70,1,108902
,Jordan Ayew,FWD,,2,4,4.6,0,3.7,0,24.0,90,8.8,0,53,0,533102
,Jonjo Shelvey,MID,,2,13,12.6,0,5.3,0,8.0,90,32.7,0,52,0,37708
,Lucas Rodrigues Moura da Silva,MID,,1,0,0.2,0,0.7,0,6.0,12,0.3,0,77,0,2101
,Jay Rodriguez,FWD,,2,4,1.4,0,0.7,0,4.0,78,1.2,0,53,1,134368
,Lys Mousset,FWD,,1,-1,0.0,0,0.1,0,3.0,1,0.0,0,49,0,14674
,Ryan Fraser,MID,,11,35,43.6,1,7.1,3,7.0,90,20.0,0,51,1,39790
,Declan Rice,MID,,6,23,18.4,0,2.9,0,0.0,90,10.4,0,44,1,4641
,Dan Gosling,MID,,1,3,3.0,0,2.2,0,19.0,12,0.3,0,48,0,7546
,Riyad Mahrez,MID,,2,12,9.2,0,4.3,0,14.0,90,19.7,0,88,0,522900
,Richarlison de Andrade,FWD,,1,2,2.0,0,0.5,0,0.0,10,3.0,0,59,0,387132
,Demarai Gray,MID,,1,6,9.8,0,7.1,0,36.0,29,25.4,0,53,0,38716
,Hamza Choudhury,MID,,2,10,8.2,0,1.1,0,0.0,60,2.3,0,44,0,562
,Dwight Gayle,FWD,,2,2,0.0,0,4.5,0,33.0,90,12.8,0,61,0,66219
,Troy Deeney,FWD,,0,-4,10.8,0,9.1,0,69.0,61,11.6,0,63,0,47386
,Tammy Abraham,FWD,,1,-1,1.2,0,0.2,0,0.0,31,0.5,0,54,0,202659
,Erik Lamela,MID,,3,11,13.0,0,6.4,0,28.0,77,23.1,0,63,1,8297
,Salomón Rondón,FWD,,2,-1,1.2,0,1.6,0,2.0,73,12.8,0,60,1,58638
,Andros Townsend,MID,,2,10,9.6,0,6.8,0,24.0,87,34.7,0,56,0,78886
,Christian Benteke,FWD,,1,-1,0.0,0,1.4,0,10.0,27,4.9,0,75,0,145793
,James McArthur,MID,,10,31,46.4,1,7.9,3,17.0,90,16.0,0,43,0,218602
,Jeffrey Schlupp,MID,,1,2,0.0,0,0.0,0,0.0,2,0.3,0,47,0,10440
,Luka Milivojevic,MID,,1,12,20.4,0,4.8,0,9.0,90,18.2,0,53,0,758836
,Ruben Loftus-Cheek,MID,,5,23,26.4,0,6.4,0,11.0,90,26.3,1,44,0,189419
,Xherdan Shaqiri,MID,,8,28,47.8,1,10.6,2,7.0,90,51.3,0,62,0,495678
,Wilfried Zaha,MID,,5,13,5.6,0,7.6,0,32.0,90,38.8,1,70,0,449230
,Anthony Knockaert,MID,,3,13,20.0,0,8.0,0,36.0,90,23.8,0,55,1,32137
,Dale Stephens,MID,,3,14,16.2,0,1.9,0,1.0,90,1.3,0,45,1,69053
,Davy Pröpper,MID,,3,13,22.2,0,3.3,0,0.0,90,11.1,0,53,1,4560
,Anthony Martial,FWD,,2,7,4.4,0,6.4,0,21.0,90,38.4,0,78,0,143715
,Glenn Murray,FWD,,1,-1,0.0,0,1.5,0,15.0,90,2.6,0,60,1,351423
,Marcus Rashford,MID,,2,5,7.2,0,5.8,0,31.0,90,19.6,0,73,0,436323
,Scott McTominay,MID,,1,2,0.0,0,0.1,0,0.0,14,1.6,0,42,0,42858
,Paul Pogba,MID,,2,13,16.6,0,7.0,0,39.0,90,14.3,0,79,0,909794
,Pascal Groß,MID,,7,26,41.2,1,12.0,0,42.0,83,36.6,0,59,1,916999
,Nemanja Matic,MID,,2,21,29.6,0,6.7,0,0.0,90,36.9,0,47,0,540981
,Solomon March,MID,,1,3,1.0,0,0.1,0,0.0,2,0.0,0,48,0,13615
,Juan Mata,MID,,2,17,10.6,0,8.4,0,11.0,90,62.0,0,68,0,119255
,Jesse Lingard,MID,,1,2,3.2,0,1.9,0,11.0,22,4.4,0,60,0,644073
,Heung-Min Son,MID,,3,3,6.0,0,4.0,0,10.0,73,24.3,0,83,1,877599
,Harry Kane,FWD,,6,27,36.8,1,11.0,0,53.0,90,19.9,0,130,1,2048011
,Erik Lamela,MID,,1,3,2.2,0,0.6,0,2.0,8,2.0,0,63,0,8234
,Bamidele Alli,MID,,8,28,38.0,1,6.5,0,21.0,81,6.0,0,90,1,782354
,Richarlison de Andrade,FWD,,2,1,7.8,0,5.3,0,39.0,90,6.1,0,59,0,398235
,Abdoulaye Doucouré,MID,,2,12,11.4,0,4.5,0,19.0,90,14.3,0,53,0,710211
,Moussa Sissoko,MID,,1,-2,0.0,0,0.5,0,4.0,16,1.9,0,53,0,21154
,Will Hughes,MID,,2,7,5.8,0,3.2,0,2.0,82,24.0,0,46,0,18636
,Andre Gray,FWD,,2,3,4.4,0,3.7,0,21.0,63,12.0,0,63,0,77028
,Troy Deeney,FWD,,1,2,1.0,0,4.2,0,40.0,26,1.3,0,63,0,51104
,Pierre-Emerick Aubameyang,MID,,2,3,9.2,0,4.8,0,21.0,90,17.8,0,107,0,685639
,Jesse Lingard,MID,,2,7,0.0,0,5.4,0,47.0,63,8.5,0,60,0,603922
,Paul Pogba,MID,,10,28,46.8,1,13.5,3,67.0,90,21.4,0,79,0,757082
,Granit Xhaka,MID,,4,19,35.8,0,6.4,0,0.0,90,28.6,1,51,0,395909
,Nemanja Matic,MID,,2,17,16.0,0,3.6,0,3.0,90,17.4,0,47,0,537668
,Joseph Willock,MID,,1,2,2.4,0,0.5,0,0.0,14,3.0,0,45,0,182
,Reiss Nelson,MID,,2,7,0.2,0,2.0,0,7.0,63,13.2,0,47,0,2427
,Marcus Rashford,MID,,1,2,1.2,0,1.3,0,11.0,40,0.5,0,74,0,370713
,Anthony Martial,FWD,,1,3,4.8,0,3.2,0,11.0,26,15.9,0,78,0,140609
,Alex Iwobi,MID,,2,21,10.4,0,1.6,0,0.0,90,5.1,0,51,0,55431
,Romelu Lukaku,FWD,,1,5,6.2,0,5.6,0,24.0,49,25.5,0,115,0,1583809
,Danny Welbeck,FWD,,1,3,17.0,0,2.6,0,7.0,26,1.5,0,73,0,72570
,Manuel Lanzini,MID,,2,5,2.0,0,1.0,0,2.0,65,6.3,0,66,0,39966
,Kevin De Bruyne,MID,,2,9,15.8,0,7.2,0,29.0,90,27.2,0,103,0,1303350
,Gabriel Fernando de Jesus,FWD,,9,45,44.0,1,15.1,3,73.0,79,33.5,0,103,0,852490
,Fabian Delph,MID,,2,21,20.4,0,4.3,0,0.0,90,22.7,0,45,0,25424
,Cheikhou Kouyaté,MID,,2,6,10.2,0,1.8,0,6.0,90,2.1,0,50,0,14798
,Ilkay Gündogan,MID,,2,14,6.6,0,4.7,0,11.0,70,29.7,0,54,0,127241
,Declan Rice,MID,,0,15,18.0,0,2.2,0,4.0,90,0.1,0,44,0,4101
,Mark Noble,MID,,2,17,9.8,0,2.4,0,0.0,90,13.8,0,53,0,12677
,Raheem Sterling,MID,,12,33,57.8,0,18.9,1,84.0,90,47.1,3,90,0,1473662
,N'Golo Kanté,MID,,3,23,20.4,0,3.5,0,0.0,90,14.9,0,49,1,685800
,Olivier Giroud,FWD,,2,5,2.0,0,5.0,0,19.0,84,28.9,0,82,1,127314
,Jordan Ayew,FWD,,2,3,10.2,0,3.2,0,7.0,90,14.7,0,53,0,388368
,Willian Borges Da Silva,MID,,1,3,0.2,0,0.2,0,2.0,9,0.2,0,71,0,866322
,Ryan Fraser,MID,,2,13,15.4,0,7.4,0,37.0,90,21.2,0,51,0,41745
,Chris Wood,FWD,,2,5,1.2,0,4.3,0,38.0,65,3.8,0,64,1,189372
,Demarai Gray,MID,,2,6,3.4,0,2.0,0,4.0,90,12.8,0,53,0,36244
,Dale Stephens,MID,,2,10,11.2,0,2.6,0,0.0,90,14.7,0,45,1,69339
,Riyad Mahrez,MID,,2,11,7.8,0,4.2,0,6.0,90,27.7,0,88,0,569108
,Ruben Loftus-Cheek,MID,,8,29,48.6,1,8.0,0,25.0,85,6.0,0,44,1,184246
,Dan Gosling,MID,,2,8,12.6,0,1.5,0,0.0,71,2.8,0,48,0,7740
,Salomón Rondón,FWD,,2,0,5.0,0,3.8,0,17.0,90,15.8,0,60,1,60962
,Tom Davies,MID,,1,4,2.2,0,0.4,0,0.0,27,1.5,0,51,0,24430
,Anthony Knockaert,MID,,3,12,5.2,0,4.4,0,14.0,90,24.4,0,55,1,31884
,Andros Townsend,MID,,3,10,7.4,0,4.4,0,9.0,85,27.1,0,56,1,83610
,Christian Benteke,FWD,,5,26,35.2,1,5.6,0,19.0,4,1.5,0,75,0,146357
,Wilfred Ndidi,MID,,1,7,9.8,0,1.1,0,0.0,50,1.3,0,49,0,25188
,Wilfried Zaha,MID,,14,44,65.6,1,16.0,3,42.0,90,52.2,1,69,1,452708
,Aaron Mooy,MID,,2,15,6.4,0,1.5,0,0.0,90,8.3,0,52,0,278582
,Aaron Lennon,MID,,3,7,6.0,0,0.9,0,2.0,71,0.6,0,54,1,17122
,Ashley Barnes,FWD,,2,3,13.4,0,8.1,0,56.0,90,11.7,0,55,1,318878
,Ashley Westwood,MID,,3,13,5.4,0,3.1,0,22.0,80,3.2,0,43,1,8614
,Theo Walcott,MID,,6,19,25.4,0,4.4,0,6.0,90,12.8,1,68,1,161501
,Charlie Austin,FWD,,2,6,3.0,0,3.3,0,18.0,71,11.5,0,58,0,70505
,Cenk Tosun,FWD,,7,33,42.6,1,8.9,1,21.0,71,25.5,0,68,1,134381
,Callum Wilson,FWD,,2,-1,0.0,0,0.4,0,0.0,63,5.4,0,57,0,299211
,Shane Long,FWD,,1,-2,8.6,0,3.0,0,19.0,31,2.8,0,56,0,26359
,Solomon March,MID,,1,4,3.2,0,0.4,0,0.0,5,0.5,0,48,0,13871
,Ayoze Pérez,MID,,2,12,10.0,0,4.5,0,2.0,77,33.1,0,54,0,318313
