,total_points,bps,influence,goals_scored,ict_index,bonus,threat,minutes,creativity,assists,value,clean_sheets,selected
60806,2,14,21.4,0,5.4,0,15.0,90,17.3,0,48,0,88966
60807,5,16,10.0,0,1.2,0,0.0,90,1.6,0,44,1,110131
60808,1,4,6.4,0,2.3,0,15.0,54,1.1,0,50,0,122696
60809,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,17972
60810,7,25,46.8,0,9.5,2,18.0,90,30.2,1,59,0,160446
60811,2,11,7.6,0,0.8,0,0.0,90,0.0,0,46,0,579441
60812,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,129218
60813,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,14891
60814,2,1,2.4,0,6.8,0,61.0,81,4.8,0,45,0,176845
60815,2,3,4.0,0,2.9,0,9.0,71,16.2,0,59,0,14380
60816,2,-3,0.6,0,4.8,0,33.0,90,14.6,0,89,0,299165
60817,2,15,14.8,0,2.0,0,4.0,90,1.1,0,44,0,224963
60818,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,31399
60819,2,17,37.6,0,3.8,0,0.0,90,0.1,0,50,0,471551
60820,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,1113
60821,1,11,3.8,0,0.9,0,2.0,62,3.2,0,49,0,56059
60822,2,7,3.2,0,2.4,0,11.0,79,10.1,0,69,0,1010671
60823,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,3168
60824,2,14,24.4,0,5.5,0,18.0,90,12.8,0,48,0,33180
60825,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,16885
60826,2,7,9.4,0,1.1,0,0.0,90,2.0,0,43,0,13616
60827,2,3,7.2,0,3.7,0,16.0,90,13.9,0,70,0,1329193
60828,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,346
60829,2,9,11.8,0,1.2,0,0.0,90,0.0,0,46,0,460160
60830,-2,1,8.0,0,0.8,0,0.0,62,0.3,0,45,0,54350
60831,0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,0,105574
60832,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,20797
60833,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,19009
60834,2,10,10.0,0,1.0,0,0.0,90,0.0,0,49,0,799148
60835,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,15975
60836,6,24,32.0,0,6.4,1,22.0,90,10.4,1,50,0,10358
60837,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,23343
60838,5,16,19.6,0,4.8,0,2.0,66,26.6,1,59,0,84970
60839,13,61,94.2,2,18.7,3,75.0,90,17.8,0,63,1,242492
60840,2,9,11.4,0,1.7,0,0.0,90,5.8,0,55,1,210109
60841,3,22,43.0,0,4.3,0,0.0,90,0.0,0,50,0,304018
60842,2,22,23.6,0,4.1,0,2.0,90,15.4,0,49,0,34662
60843,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,22868
60844,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,3598
60845,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,562
60846,3,1,3.0,0,2.1,0,5.0,85,13.2,0,50,1,8353
60847,1,4,3.2,0,0.3,0,0.0,10,0.0,0,48,0,1838
60848,2,1,0.8,0,1.4,0,11.0,70,1.8,0,68,1,44136
60849,2,10,4.8,0,4.3,0,33.0,69,5.4,0,68,0,102032
60850,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,21829
60851,5,19,20.0,0,2.2,0,2.0,90,0.0,0,45,1,201920
60852,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,994
60853,0,0,0.0,0,0.0,0,0.0,0,0.0,0,52,0,42580
60854,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,2133
60855,0,-1,0.0,0,0.2,0,2.0,7,0.8,0,54,0,6571
60856,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,29280
60857,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,98181
60858,3,17,19.6,0,7.2,0,9.0,90,43.8,0,55,1,89486
60859,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,87756
60860,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,89
60861,9,32,43.2,1,14.4,3,77.0,90,23.3,0,65,1,127452
60862,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,82391
60863,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,2864
60864,2,10,20.2,0,7.6,0,45.0,90,10.8,0,44,0,17417
60865,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,867
60866,1,2,0.0,0,0.0,0,0.0,4,0.1,0,54,0,6142
60867,2,16,9.0,0,1.4,0,2.0,90,3.0,0,44,0,15852
60868,6,23,15.8,0,1.6,0,0.0,90,0.2,0,44,1,75661
60869,3,8,10.4,0,1.6,0,0.0,79,5.5,0,49,1,7035
60870,2,22,19.6,0,11.4,0,7.0,90,87.8,0,68,0,151222
60871,3,13,20.0,0,2.0,0,0.0,90,0.0,0,45,0,771592
60872,0,0,0.0,0,0.0,0,0.0,0,0.0,0,67,0,121200
60873,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1531
60874,0,0,0.0,0,0.0,0,0.0,0,0.0,0,64,0,1599
60875,2,10,11.0,0,2.3,0,8.0,90,4.3,0,44,0,120976
60876,0,0,0.0,0,0.0,0,0.0,0,0.0,0,47,0,15730
60877,0,0,0.0,0,0.0,0,0.0,0,0.0,0,42,0,5797
60878,2,13,12.8,0,1.3,0,0.0,90,0.6,0,43,0,33543
60879,1,3,4.8,0,1.8,0,11.0,30,1.9,0,68,0,52823
60880,9,29,27.4,0,2.7,2,0.0,90,0.0,0,45,1,204133
60881,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,9573
60882,2,9,6.6,0,3.2,0,21.0,82,4.2,0,49,0,26288
60883,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,317137
60884,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,3354
60885,2,-1,4.2,0,3.5,0,10.0,83,21.0,0,63,0,271868
60886,2,5,6.2,0,3.3,0,12.0,76,15.1,0,49,0,58390
60887,0,10,10.8,0,1.2,0,0.0,90,0.8,0,44,0,233984
60888,1,2,0.2,0,0.4,0,2.0,13,1.3,0,45,0,192596
60889,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,15337
60890,2,7,5.0,0,2.7,0,9.0,81,12.5,0,59,0,15044
60891,2,12,17.6,0,2.8,0,10.0,90,0.5,0,50,0,251952
60892,2,16,16.0,0,5.0,0,20.0,90,13.9,0,62,0,211536
60893,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,13567
60894,0,9,14.0,0,1.5,0,0.0,90,1.1,0,50,0,100643
60895,0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,0,348316
60896,2,14,9.6,0,5.8,0,19.0,83,29.5,0,58,0,15675
60897,10,25,49.0,1,8.6,3,19.0,90,18.4,0,55,0,264372
60898,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,573
60899,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,8121
60900,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,7867
60901,0,0,0.0,0,0.0,0,0.0,0,0.0,0,64,0,34085
60902,1,0,5.0,0,2.3,0,17.0,32,0.7,0,49,0,5478
60903,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,4212
60904,0,2,1.4,0,0.6,0,4.0,6,0.4,0,48,0,17376
60905,6,19,25.4,0,6.4,1,14.0,90,24.9,1,70,0,1383726
60906,5,16,27.0,0,7.9,0,23.0,90,29.1,1,63,0,1036714
60907,1,11,6.6,0,2.6,0,7.0,90,12.8,0,58,0,76575
60908,1,17,22.0,0,2.7,0,0.0,90,4.5,0,43,0,1704275
60909,2,14,26.2,0,2.6,0,0.0,90,0.0,0,46,0,427537
60910,1,18,14.2,0,7.1,0,0.0,90,56.6,0,59,0,1153520
60911,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,12445
60912,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,7448
60913,0,0,0.0,0,0.0,0,0.0,0,0.0,0,57,0,34065
60914,1,10,19.4,0,2.1,0,0.0,90,1.4,0,48,0,25942
60915,2,5,4.2,0,0.9,0,3.0,71,1.5,0,59,0,3784
60916,1,7,6.8,0,0.8,0,0.0,90,1.5,0,50,0,81133
60917,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,7363
60918,2,10,24.2,0,2.5,0,0.0,90,0.3,0,49,0,184042
60919,2,15,33.6,0,3.6,0,2.0,63,0.1,0,43,0,23692
60920,0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,0,114041
60921,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,384
60922,2,3,1.4,0,5.3,0,49.0,70,2.1,0,48,0,22513
60923,2,9,25.4,0,3.1,0,0.0,90,5.1,0,44,0,16142
60924,13,38,56.6,1,10.5,3,37.0,90,11.3,1,59,0,56233
60925,3,15,23.6,0,2.4,0,0.0,90,0.0,0,45,0,506918
60926,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,11518
60927,1,3,4.0,0,0.4,0,0.0,18,0.3,0,63,0,17156
60928,1,4,5.4,0,0.6,0,0.0,26,0.1,0,50,0,544644
60929,1,4,5.2,0,2.8,0,2.0,19,21.1,0,45,0,32607
60930,2,12,7.8,0,1.5,0,4.0,90,2.7,0,48,0,34238
60931,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,1009
60932,4,18,34.2,0,6.4,0,2.0,90,27.4,1,45,0,103088
60933,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,6542
60934,1,1,1.8,0,2.9,0,24.0,90,3.3,0,100,0,2324407
60935,2,8,9.4,0,7.5,0,40.0,65,25.7,0,129,0,2330574
60936,2,17,7.2,0,1.1,0,0.0,77,3.5,0,53,0,44622
60937,4,7,20.8,0,4.3,0,11.0,24,11.4,1,71,0,111670
60938,2,3,0.0,0,0.8,0,11.0,64,1.8,0,78,1,151194
60939,2,15,18.0,0,3.6,0,0.0,90,17.7,0,51,0,691911
60940,2,16,12.8,0,1.6,0,2.0,90,1.3,0,51,0,172920
60941,2,10,2.2,0,0.7,0,0.0,90,4.4,0,55,0,57499
60942,0,0,0.0,0,0.0,0,0.0,0,0.0,0,47,0,15601
60943,1,3,9.6,0,1.3,0,3.0,12,0.7,0,73,0,161105
60944,2,14,5.0,0,2.4,0,0.0,90,19.4,0,50,0,1078801
60945,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,82347
60946,3,19,21.6,0,2.2,0,0.0,90,0.0,0,55,0,263449
60947,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,4088
60948,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,7370
60949,0,0,0.0,0,0.0,0,0.0,0,0.0,0,56,0,26828
60950,3,11,5.6,0,4.2,0,21.0,72,15.1,0,74,1,338027
60951,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,3295
60952,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,5897
60953,7,23,25.4,0,6.8,1,25.0,80,17.2,1,59,1,45032
60954,2,13,9.4,0,1.2,0,0.0,90,2.3,0,64,0,625849
60955,2,18,33.0,0,4.0,0,6.0,90,1.2,0,60,0,842799
60956,2,13,21.0,0,3.2,0,9.0,90,2.1,0,69,0,2558150
60957,2,15,19.2,0,2.0,0,0.0,90,0.5,0,60,0,137678
60958,0,0,0.0,0,0.0,0,0.0,0,0.0,0,52,0,38959
60959,3,23,34.8,0,5.1,1,0.0,90,16.5,0,55,0,228756
60960,0,0,0.0,0,0.0,0,0.0,0,0.0,0,64,0,1899
60961,0,0,0.0,0,0.0,0,0.0,0,0.0,0,69,0,44062
60962,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,15050
60963,2,13,15.8,0,5.3,0,0.0,90,37.0,0,51,0,1142685
60964,2,15,12.6,0,11.0,0,50.0,90,47.3,0,94,0,1379378
60965,1,1,0.4,0,0.1,0,0.0,9,1.0,0,58,0,17986
60966,0,0,0.0,0,0.0,0,0.0,0,0.0,0,52,0,29278
60967,1,12,13.8,0,3.5,0,2.0,85,19.0,0,57,0,372246
60968,3,15,24.6,0,2.5,0,0.0,90,0.0,0,56,0,1065686
60969,0,0,0.0,0,0.0,0,0.0,0,0.0,0,51,0,27284
60970,2,15,12.4,0,3.3,0,2.0,90,18.2,0,63,0,1537823
60971,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,86267
60972,1,17,23.0,0,2.7,0,4.0,90,0.3,0,49,0,265004
60973,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,8632
60974,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,35450
60975,1,2,3.4,0,0.5,0,1.0,25,0.9,0,49,0,2864
60976,2,7,9.0,0,0.9,0,0.0,90,0.3,0,49,0,7008
60977,0,0,0.0,0,0.0,0,0.0,0,0.0,0,64,0,32253
60978,1,8,1.0,0,1.6,0,2.0,79,12.7,0,45,0,61881
60979,3,7,15.2,0,1.9,0,2.0,90,1.4,0,48,1,83438
60980,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,6253
60981,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,1101
60982,6,25,34.6,0,12.3,0,8.0,84,80.5,1,68,1,721488
60983,6,21,10.0,0,1.0,0,0.0,90,0.0,0,57,1,1390813
60984,1,10,14.8,0,12.2,0,60.0,90,47.5,0,61,0,333543
60985,3,10,8.6,0,2.2,0,0.0,90,13.3,0,53,1,8786
60986,1,1,0.0,0,4.1,0,42.0,54,1.2,0,54,0,49804
60987,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,3687
60988,2,0,0.6,0,0.6,0,2.0,76,3.3,0,61,1,95449
60989,0,9,13.8,0,1.4,0,0.0,90,0.6,0,45,0,7055
60990,0,0,0.0,0,0.0,0,0.0,0,0.0,0,60,0,3569
60991,0,-3,0.6,0,1.3,0,0.0,45,12.5,0,55,0,1520
60992,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,16363
60993,7,32,28.6,0,2.9,1,0.0,90,0.3,0,58,1,98533
60994,13,59,84.2,2,15.7,3,61.0,90,12.2,0,124,1,1482350
60995,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,5458
60996,3,7,5.4,0,4.0,0,23.0,89,11.9,0,83,1,108326
60997,14,37,83.2,2,20.7,3,60.0,90,64.1,0,73,1,71837
60998,3,13,25.0,0,6.3,0,7.0,90,30.5,0,53,1,183741
60999,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,234300
61000,8,28,12.4,0,2.4,2,4.0,90,7.7,0,54,1,583056
61001,1,2,0.0,0,0.0,0,0.0,17,0.3,0,65,0,121971
61002,0,0,0.0,0,0.0,0,0.0,0,0.0,0,56,0,266025
61003,1,3,4.2,0,3.0,0,2.0,24,23.4,0,103,0,92152
61004,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,10153
61005,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,46452
61006,1,4,2.4,0,0.3,0,0.0,6,0.1,0,43,0,11897
61007,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,8937
61008,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,2823
61009,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,851
61010,1,-5,0.0,0,2.3,0,22.0,18,1.3,0,45,0,93145
61011,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,1751
61012,3,16,20.8,0,7.3,0,9.0,90,42.8,0,54,1,246489
61013,18,50,49.6,1,14.0,3,90.0,90,0.5,1,55,1,799346
61014,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,13003
61015,1,12,10.0,0,2.7,0,4.0,90,12.8,0,44,0,304257
61016,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,97748
61017,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,8323
61018,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,1381
61019,0,0,0.0,0,0.0,0,0.0,0,0.0,0,90,0,219883
61020,2,2,1.2,0,3.0,0,20.0,68,8.6,0,62,0,71163
61021,6,25,27.8,0,3.5,0,4.0,90,3.4,0,57,1,423025
61022,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,33986
61023,1,7,8.0,0,7.6,0,38.0,78,29.5,0,55,0,51901
61024,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,9884
61025,2,15,17.4,0,2.0,0,1.0,90,1.8,0,44,0,6595
61026,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,5665
61027,1,3,2.2,0,1.1,0,4.0,21,4.5,0,57,0,3690
61028,2,0,4.2,0,2.8,0,23.0,71,0.5,0,60,1,71620
61029,1,1,0.0,0,0.0,0,0.0,12,0.1,0,68,0,45117
61030,2,16,34.8,0,3.5,0,0.0,90,0.0,0,45,0,236855
61031,1,3,2.8,0,1.3,0,0.0,13,10.5,0,65,0,38452
61032,4,9,1.8,0,2.1,0,18.0,27,1.5,1,55,0,58044
61033,5,6,20.0,0,5.1,0,18.0,90,13.3,1,95,1,369350
61034,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,15980
61035,0,0,0.0,0,0.0,0,0.0,0,0.0,0,52,0,5932
61036,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,3347
61037,0,-1,1.8,0,0.5,0,2.0,37,1.3,0,55,0,35025
61038,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,486015
61039,1,10,9.2,0,3.4,0,13.0,90,12.2,0,59,0,88651
61040,2,5,6.8,0,0.8,0,0.0,90,1.0,0,49,0,1793
61041,3,2,3.6,0,1.1,0,4.0,62,2.9,0,74,1,85332
61042,2,8,7.4,0,3.2,0,5.0,90,19.6,0,53,0,107003
61043,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,5246
61044,6,18,9.4,0,1.6,0,0.0,90,6.6,0,50,1,47881
61045,0,0,0.0,0,0.0,0,0.0,0,0.0,0,63,0,936965
61046,0,0,0.0,0,0.0,0,0.0,0,0.0,0,57,0,159975
61047,1,10,7.2,0,0.7,0,0.0,90,0.0,0,45,0,246785
61048,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,10093
61049,8,23,7.2,0,1.9,0,10.0,90,1.5,1,59,1,62845
61050,2,8,10.2,0,5.9,0,34.0,90,14.8,0,57,0,383907
61051,3,15,12.8,0,2.6,0,0.0,90,12.7,0,45,1,15060
61052,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,340687
61053,1,4,3.0,0,0.6,0,0.0,26,2.5,0,48,0,54009
61054,0,7,30.4,0,3.8,0,2.0,82,6.0,0,43,0,9657
61055,-1,-3,6.8,0,7.3,0,66.0,90,0.3,0,45,0,61897
61056,6,28,33.0,0,3.3,0,0.0,90,0.3,0,45,1,29899
61057,7,26,13.2,0,4.6,1,22.0,90,10.7,0,45,1,53408
61058,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,7743
61059,1,14,23.6,0,2.6,0,2.0,90,0.3,0,45,0,17737
61060,3,17,14.2,0,2.3,0,5.0,90,3.8,0,49,1,34910
61061,1,14,24.6,0,7.0,0,35.0,90,10.3,0,45,0,35086
61062,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,29481
61063,2,11,11.0,0,3.8,0,0.0,90,26.8,0,53,0,5283
61064,6,23,14.2,0,1.5,0,0.0,90,0.8,0,46,1,276207
61065,2,5,8.2,0,3.5,0,13.0,76,13.9,0,56,1,28263
61066,5,26,34.4,1,8.1,0,35.0,35,11.8,0,68,0,163294
61067,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,63342
61068,2,5,12.2,0,3.7,0,12.0,90,12.5,0,50,0,103011
61069,2,11,26.4,0,2.6,0,0.0,42,0.0,0,48,0,70906
61070,4,13,17.0,0,3.0,0,2.0,2,10.8,1,59,0,6287
61071,3,14,10.6,0,6.6,0,13.0,90,42.2,0,76,1,559939
61072,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,129499
61073,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,432
61074,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,6009
61075,0,0,0.0,0,0.0,0,0.0,0,0.0,0,52,0,12494
61076,12,43,29.2,0,7.8,3,14.0,90,34.3,1,45,1,194129
61077,2,7,17.8,0,9.4,0,32.0,90,44.4,0,54,0,19379
61078,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,320
61079,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,9099
61080,3,14,10.4,0,1.4,0,0.0,90,3.3,0,45,1,58314
61081,1,3,0.0,0,0.0,0,0.0,1,0.0,0,49,0,4776
61082,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,19697
61083,3,9,18.4,0,7.7,0,33.0,70,25.1,0,63,1,10384
61084,10,28,42.2,1,9.2,2,19.0,90,30.7,0,83,1,174948
61085,0,0,0.0,0,0.0,0,0.0,0,0.0,0,58,0,38816
61086,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,12044
61087,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,4319
61088,2,12,8.8,0,1.7,0,0.0,64,8.6,0,59,0,30413
61089,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,1052
61090,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,50934
61091,8,30,29.6,1,12.5,2,91.0,65,4.4,0,114,1,3007762
61092,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,159527
61093,0,19,13.6,0,2.4,0,0.0,90,10.4,0,45,0,248919
61094,3,20,36.0,0,3.6,0,0.0,90,0.0,0,45,0,206784
61095,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,12473
61096,0,8,25.8,0,2.6,0,0.0,90,0.2,0,45,0,9762
61097,0,8,26.0,0,4.3,0,17.0,90,0.0,0,45,0,192194
61098,2,12,25.0,0,2.5,0,0.0,90,0.0,0,50,0,27263
61099,2,11,6.6,0,1.3,0,1.0,90,4.9,0,50,0,19192
61100,1,8,15.0,0,2.2,0,2.0,83,5.3,0,43,0,3758
61101,1,3,3.0,0,0.4,0,0.0,16,0.8,0,53,0,33217
61102,2,14,20.4,0,2.0,0,0.0,90,0.0,0,44,0,34456
61103,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,3591
61104,6,24,11.2,0,5.3,0,38.0,90,4.0,0,61,1,187448
61105,5,18,14.6,0,2.6,0,11.0,90,0.8,0,54,1,79261
61106,6,19,21.6,0,4.3,0,17.0,90,4.8,0,51,1,275627
61107,8,29,30.2,1,5.6,2,25.0,73,0.6,0,89,1,245393
61108,3,18,25.0,0,6.4,0,9.0,90,29.9,0,52,1,1282700
61109,2,1,5.8,0,2.7,0,10.0,90,11.5,0,62,0,195136
61110,0,0,0.0,0,0.0,0,0.0,0,0.0,0,58,0,36758
61111,0,11,23.4,0,5.8,0,22.0,90,13.0,0,50,0,305728
61112,6,20,22.2,0,4.0,0,17.0,90,0.5,0,41,1,624717
61113,10,34,38.0,0,3.8,2,0.0,90,0.0,0,45,1,384881
61114,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,7310
61115,9,31,23.0,0,2.6,3,2.0,90,0.9,0,44,1,27855
61116,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,13071
61117,1,1,1.6,0,1.4,0,11.0,19,1.7,0,86,0,120925
61118,3,12,18.2,0,10.9,0,68.0,87,22.8,0,67,1,1228932
