Season,name,position,assists,bonus,bps,clean_sheets,creativity,fixture,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,match_date,team,opp_team_rating,team_rating
2021-22,Fabio Silva,FWD,0,0,6,0,10.3,72,0,0,1.6,1.2,16,0,0,0,0,8,0,35242,3.0,2.0,4.0,1,-1717,1323,3040,57,0,0,8,2021-10-16 14:00:00,Wolves,3,2.0
2021-22,Josh Brownhill,MID,0,0,6,0,2.4,76,2,0,0.9,0.4,90,0,0,0,0,8,0,300950,0.0,2.0,6.0,2,56368,98239,41871,44,0,0,8,2021-10-16 14:00:00,Burnley,1,4.0
2021-22,Jack Cork,MID,0,0,5,0,1.4,76,2,0,0.7,3.6,71,0,0,0,0,8,0,13283,0.0,2.0,2.0,2,10,1261,1251,45,0,0,8,2021-10-16 14:00:00,Burnley,1,4.0
2021-22,Jacob Ramsey,MID,0,0,1,0,0.3,72,3,0,0.2,2.0,16,0,0,0,0,8,0,47101,3.0,2.0,0.0,1,3004,6914,3910,45,1,0,8,2021-10-16 14:00:00,Aston Villa,2,3.0
2021-22,Joshua Sargent,FWD,0,0,2,1,34.5,78,0,0,7.9,8.2,75,0,0,0,0,8,0,9698,0.0,0.0,36.0,2,448,1441,993,54,1,0,8,2021-10-16 14:00:00,Norwich,2,4.0
2021-22,Milot Rashica,MID,0,0,5,0,24.3,78,0,0,3.1,4.4,14,0,0,0,0,8,0,9781,0.0,0.0,2.0,1,-1020,229,1249,53,1,0,8,2021-10-16 14:00:00,Norwich,2,4.0
2021-22,Riyad Mahrez,MID,0,0,10,1,34.3,76,0,0,8.9,9.4,90,0,0,0,0,8,0,236156,0.0,2.0,45.0,3,24543,45987,21444,87,1,0,8,2021-10-16 14:00:00,Man City,4,1.0
2021-22,Jay Rodriguez,FWD,0,0,3,0,0.1,76,0,0,0.0,0.0,8,0,0,0,0,8,0,44831,0.0,2.0,0.0,1,-1974,1498,3472,53,0,0,8,2021-10-16 14:00:00,Burnley,1,4.0
2021-22,Jamie Shackleton,MID,0,0,16,0,3.3,79,1,0,3.1,23.4,90,0,0,0,0,8,0,15352,0.0,1.0,4.0,2,992,2362,1370,45,0,0,8,2021-10-16 14:00:00,Leeds,2,3.0
2021-22,Emiliano Buendía Stati,MID,0,0,18,1,27.8,72,0,0,4.1,6.0,73,0,0,0,0,8,0,107935,3.0,2.0,7.0,3,-7167,4081,11248,63,1,0,8,2021-10-16 14:00:00,Aston Villa,2,3.0
2021-22,Nathan Redmond,MID,1,3,30,1,85.4,79,0,0,15.1,37.0,90,0,0,0,0,8,0,9676,0.0,1.0,29.0,9,1263,2097,834,59,1,0,8,2021-10-16 14:00:00,Southampton,3,2.0
2021-22,Jamie Vardy,FWD,0,2,32,0,24.1,75,2,1,11.1,40.4,90,0,0,0,0,8,0,1284387,2.0,4.0,46.0,8,170698,242885,72187,105,1,0,8,2021-10-16 14:00:00,Leicester,1,3.0
2021-22,Oriol Romeu Vidal,MID,0,0,13,1,2.9,79,0,0,1.2,8.6,90,0,0,0,0,8,0,52933,0.0,1.0,0.0,3,468,4946,4478,45,1,0,8,2021-10-16 14:00:00,Southampton,3,2.0
2021-22,Danny Ings,FWD,0,1,28,0,1.5,72,3,1,8.1,41.6,90,0,0,0,0,8,0,1352838,3.0,2.0,38.0,7,-73963,49926,123889,78,1,0,8,2021-10-16 14:00:00,Aston Villa,2,3.0
2021-22,Scott McTominay,MID,0,0,3,0,0.3,75,2,0,1.1,4.0,10,0,0,0,0,8,0,21661,2.0,4.0,7.0,1,580,2169,1589,54,0,0,8,2021-10-16 14:00:00,Man Utd,3,1.0
2021-22,Ollie Watkins,FWD,1,0,15,0,22.7,72,3,0,7.9,8.6,90,0,0,0,0,8,0,148197,3.0,2.0,48.0,4,18123,27615,9492,73,1,1,8,2021-10-16 14:00:00,Aston Villa,2,3.0
2021-22,Rodrigo Hernandez,MID,0,0,14,1,6.4,76,0,0,2.3,16.4,90,0,0,0,0,8,0,53795,0.0,2.0,0.0,3,3370,7335,3965,55,1,0,8,2021-10-16 14:00:00,Man City,4,1.0
2021-22,Ashley Westwood,MID,0,0,12,0,13.6,76,2,0,1.9,3.4,90,0,0,0,0,8,0,31022,0.0,2.0,2.0,2,-5907,1497,7404,54,0,0,8,2021-10-16 14:00:00,Burnley,1,4.0
2021-22,Teemu Pukki,FWD,0,0,0,1,2.5,78,0,0,3.3,0.0,89,0,0,0,0,8,0,403660,0.0,0.0,31.0,1,-36084,16928,53012,59,1,1,8,2021-10-16 14:00:00,Norwich,2,4.0
2021-22,Mathias Normann,MID,0,0,8,1,8.1,78,0,0,2.9,4.0,82,0,0,0,0,8,0,13805,0.0,0.0,17.0,3,4065,8844,4779,45,1,0,8,2021-10-16 14:00:00,Norwich,2,4.0
2021-22,Jadon Sancho,MID,0,0,19,0,35.6,75,1,0,5.1,9.4,64,0,0,0,0,8,0,163835,2.0,4.0,6.0,2,-8740,2374,11114,90,0,0,8,2021-10-16 14:00:00,Man Utd,3,1.0
2021-22,Kelechi Iheanacho,FWD,1,0,12,0,15.3,75,1,0,8.7,23.8,76,0,0,0,0,8,0,201768,2.0,4.0,48.0,5,6451,19047,12596,70,1,0,8,2021-10-16 14:00:00,Leicester,1,3.0
2021-22,Daniel Castelo Podence,MID,1,0,17,0,11.8,72,0,0,3.4,18.6,16,0,0,0,0,8,0,7156,3.0,2.0,4.0,4,-1248,712,1960,55,0,0,8,2021-10-16 14:00:00,Wolves,3,2.0
2021-22,Daniel James,MID,0,0,3,0,5.4,79,1,0,1.8,6.8,90,0,0,0,0,8,0,47536,0.0,1.0,6.0,2,1080,6784,5704,60,0,0,8,2021-10-16 14:00:00,Leeds,2,3.0
2021-22,Stuart Dallas,MID,0,0,15,0,1.9,79,1,0,2.2,19.6,90,0,0,0,0,8,0,526484,0.0,1.0,0.0,2,-66928,7730,74658,53,0,0,8,2021-10-16 14:00:00,Leeds,2,3.0
2021-22,Pierre Lees-Melou,MID,0,0,13,1,17.4,78,0,0,5.4,14.6,90,0,0,0,0,8,0,6824,0.0,0.0,22.0,3,-979,516,1495,50,1,0,8,2021-10-16 14:00:00,Norwich,2,4.0
2021-22,Tyler Roberts,MID,0,0,3,0,12.7,79,1,0,2.3,5.2,80,0,0,0,0,8,0,5544,0.0,1.0,5.0,1,-86,390,476,49,0,1,8,2021-10-16 14:00:00,Leeds,2,3.0
2021-22,Lukas Rupp,MID,0,0,2,0,0.0,78,0,0,0.0,0.0,7,0,0,0,0,8,0,9735,0.0,0.0,0.0,1,-780,191,971,45,1,0,8,2021-10-16 14:00:00,Norwich,2,4.0
2021-22,Chris Wood,FWD,0,0,0,0,2.4,76,2,0,0.4,0.0,81,0,0,0,0,8,0,111975,0.0,2.0,4.0,2,-34418,2013,36431,68,0,0,8,2021-10-16 14:00:00,Burnley,1,4.0
2021-22,Alex Oxlade-Chamberlain,MID,0,0,4,0,12.3,80,0,0,1.7,5.0,26,0,0,0,0,8,0,10623,5.0,0.0,0.0,1,-342,298,640,58,0,0,8,2021-10-16 11:30:00,Liverpool,4,1.0
2021-22,Juan Camilo Hernández Suárez,FWD,0,0,6,0,10.8,80,5,0,4.2,3.0,90,0,0,0,0,8,0,136672,5.0,0.0,28.0,2,-12667,6739,19406,50,1,0,8,2021-10-16 11:30:00,Watford,1,4.0
2021-22,Juraj Kucka,MID,0,0,8,0,1.3,80,5,0,3.2,23.6,90,0,0,0,0,8,0,3546,5.0,0.0,7.0,2,-114,426,540,55,1,0,8,2021-10-16 11:30:00,Watford,1,4.0
2021-22,Jordan Henderson,MID,0,0,11,1,6.3,80,0,0,1.8,12.0,90,0,0,0,0,8,0,94146,5.0,0.0,0.0,3,7473,15939,8466,50,0,0,8,2021-10-16 11:30:00,Liverpool,4,1.0
2021-22,Mohamed Salah,MID,1,2,43,1,30.5,80,0,1,18.6,64.0,90,0,0,0,0,8,0,5296809,5.0,0.0,91.0,13,306885,317190,10305,127,0,0,8,2021-10-16 11:30:00,Liverpool,4,1.0
2021-22,Roberto Firmino,FWD,1,3,99,1,40.6,80,0,3,27.7,125.4,90,0,0,0,0,8,0,172119,5.0,0.0,111.0,20,5235,11839,6604,88,0,0,8,2021-10-16 11:30:00,Liverpool,4,1.0
2021-22,Moussa Sissoko,MID,0,0,21,0,20.9,80,5,0,3.9,18.0,90,0,0,0,0,8,0,246335,5.0,0.0,0.0,2,-6347,13507,19854,45,1,0,8,2021-10-16 11:30:00,Watford,1,4.0
2021-22,James Milner,MID,1,1,35,1,48.5,80,0,0,9.1,36.2,82,0,0,0,0,8,0,8288,5.0,0.0,6.0,7,620,1517,897,49,0,0,8,2021-10-16 11:30:00,Liverpool,4,1.0
2021-22,Emmanuel Dennis,FWD,0,0,5,0,5.5,80,4,0,0.7,1.6,68,0,0,0,0,8,0,831870,5.0,0.0,0.0,2,-102564,37440,140004,52,1,0,8,2021-10-16 11:30:00,Watford,1,4.0
2021-22,Ismaila Sarr,MID,0,0,3,0,8.7,80,5,0,4.3,3.0,90,0,0,0,0,8,0,1414421,5.0,0.0,31.0,2,-145843,104061,249904,63,1,0,8,2021-10-16 11:30:00,Watford,1,4.0
2021-22,Tom Cleverley,MID,0,0,6,0,1.3,80,3,0,0.5,3.2,45,0,0,0,0,8,0,11084,5.0,0.0,0.0,1,-1004,470,1474,50,1,0,8,2021-10-16 11:30:00,Watford,1,4.0
2021-22,João Pedro Junqueira de Jesus,FWD,0,0,0,0,10.6,80,1,0,2.2,3.0,21,0,0,0,0,8,0,7016,5.0,0.0,8.0,1,273,876,603,54,1,0,8,2021-10-16 11:30:00,Watford,1,4.0
2021-22,Sadio Mané,MID,0,0,23,1,8.7,80,0,1,8.0,38.2,90,0,0,0,0,8,0,247219,5.0,0.0,33.0,8,20556,37564,17008,119,0,0,8,2021-10-16 11:30:00,Liverpool,4,1.0
2021-22,Naby Keita,MID,0,0,8,1,6.5,80,0,0,4.7,14.8,90,0,0,0,0,8,0,17252,5.0,0.0,26.0,3,-83,1600,1683,50,0,0,8,2021-10-16 11:30:00,Liverpool,4,1.0
2021-22,Jack Grealish,MID,0,0,5,0,1.8,66,1,0,2.5,5.6,65,0,0,0,0,7,0,1474596,2.0,2.0,18.0,2,-67758,90680,158438,80,0,0,7,2021-10-03 15:30:00,Man City,1,1.0
2021-22,Sadio Mané,MID,0,0,23,0,1.4,66,2,1,5.3,35.0,90,0,0,0,0,7,0,217887,2.0,2.0,17.0,7,-17593,11859,29452,119,1,0,7,2021-10-03 15:30:00,Liverpool,1,1.0
2021-22,Bernardo Mota Veiga de Carvalho e Silva,MID,0,0,18,0,18.3,66,2,0,3.6,15.6,90,0,0,0,0,7,0,136295,2.0,2.0,2.0,1,10490,22766,12276,69,0,1,7,2021-10-03 15:30:00,Man City,1,1.0
2021-22,Jordan Henderson,MID,0,0,12,0,4.3,66,2,0,1.8,12.0,90,0,0,0,0,7,0,83582,2.0,2.0,2.0,2,3624,10245,6621,50,1,0,7,2021-10-03 15:30:00,Liverpool,1,1.0
2021-22,Raheem Sterling,MID,0,0,5,0,10.8,66,1,0,2.1,4.0,24,0,0,0,0,7,0,117366,2.0,2.0,6.0,1,-9453,1127,10580,107,0,0,7,2021-10-03 15:30:00,Man City,1,1.0
2021-22,Fabio Henrique Tavares,MID,0,0,6,0,2.0,66,2,0,3.8,1.8,90,0,0,0,0,7,0,78428,2.0,2.0,34.0,1,1021,7496,6475,54,1,1,7,2021-10-03 15:30:00,Liverpool,1,1.0
2021-22,Diogo Jota,MID,0,0,0,1,4.1,66,0,0,2.5,0.0,67,0,0,0,0,7,0,1471939,2.0,2.0,21.0,2,-177663,79237,256900,76,1,1,7,2021-10-03 15:30:00,Liverpool,1,1.0
2021-22,Gabriel Fernando de Jesus,FWD,1,0,22,0,34.8,66,2,0,9.7,22.4,90,0,0,0,0,7,0,564579,2.0,2.0,40.0,5,717,55347,54630,86,0,0,7,2021-10-03 15:30:00,Man City,1,1.0
2021-22,Rodrigo Hernandez,MID,0,0,13,0,2.3,66,2,0,1.7,13.8,90,0,0,0,0,7,0,48456,2.0,2.0,1.0,2,-137,3649,3786,55,0,0,7,2021-10-03 15:30:00,Man City,1,1.0
2021-22,James Milner,MID,0,0,8,0,19.6,66,1,0,3.2,8.6,77,0,0,0,0,7,0,7301,2.0,2.0,4.0,1,380,1004,624,49,1,1,7,2021-10-03 15:30:00,Liverpool,1,1.0
2021-22,Mohamed Salah,MID,1,3,47,0,30.2,66,2,1,15.7,70.2,90,0,0,0,0,7,0,4916925,2.0,2.0,57.0,13,96385,162954,66569,126,1,0,7,2021-10-03 15:30:00,Liverpool,1,1.0
2021-22,Kevin De Bruyne,MID,0,1,27,0,14.3,66,2,1,11.0,40.2,90,0,0,0,0,7,0,139442,2.0,2.0,55.0,8,7753,17871,10118,119,0,0,7,2021-10-03 15:30:00,Man City,1,1.0
2021-22,Roberto Firmino,FWD,0,0,3,0,0.3,66,2,0,0.4,2.0,22,0,0,0,0,7,0,163193,2.0,2.0,2.0,1,-856,4324,5180,88,1,0,7,2021-10-03 15:30:00,Liverpool,1,1.0
2021-22,Phil Foden,MID,0,0,18,0,22.3,66,2,1,13.0,45.4,90,0,0,0,0,7,0,75918,2.0,2.0,62.0,7,8102,13085,4983,79,0,0,7,2021-10-03 15:30:00,Man City,1,1.0
2021-22,Curtis Jones,MID,1,2,29,0,12.8,66,2,0,3.6,22.8,90,0,0,0,0,7,0,14308,2.0,2.0,0.0,7,9544,11033,1489,50,1,0,7,2021-10-03 15:30:00,Liverpool,1,1.0
2021-22,Pablo Fornals,MID,0,0,6,0,4.8,69,2,0,4.1,8.0,90,0,0,0,0,7,0,244926,2.0,1.0,28.0,2,-32196,11486,43682,60,1,0,7,2021-10-03 13:00:00,West Ham,3,1.0
2021-22,Pierre-Emile Højbjerg,MID,0,3,39,0,3.8,68,1,1,5.9,48.6,90,0,0,0,0,7,0,162049,1.0,2.0,7.0,10,-11301,4953,16254,49,1,0,7,2021-10-03 13:00:00,Spurs,3,2.0
2021-22,Emiliano Buendía Stati,MID,0,0,3,0,1.3,68,1,0,0.2,0.6,21,0,0,0,0,7,0,114334,1.0,2.0,0.0,1,-9605,3681,13286,64,0,0,7,2021-10-03 13:00:00,Aston Villa,2,3.0
2021-22,Mathias Jensen,MID,0,0,14,0,18.4,69,1,0,4.9,12.2,61,0,0,0,0,7,0,2495,2.0,1.0,18.0,2,-8,260,268,49,0,0,7,2021-10-03 13:00:00,Brentford,1,3.0
2021-22,Giovani Lo Celso,MID,0,0,0,0,12.6,68,0,0,3.6,0.2,14,0,0,0,0,7,0,9241,1.0,2.0,23.0,1,108,675,567,59,1,0,7,2021-10-03 13:00:00,Spurs,3,2.0
2021-22,James McArthur,MID,0,0,7,0,20.4,64,2,0,4.2,15.4,90,0,0,0,0,7,0,324173,2.0,2.0,6.0,1,-22134,8620,30754,46,1,1,7,2021-10-03 13:00:00,Crystal Palace,3,3.0
2021-22,Jamie Vardy,FWD,0,2,27,0,1.8,64,2,1,7.4,29.0,90,0,0,0,0,7,0,1093570,2.0,2.0,43.0,8,85990,143315,57325,104,0,0,7,2021-10-03 13:00:00,Leicester,3,3.0
2021-22,Bryan Mbeumo,MID,0,1,23,0,6.4,69,1,1,9.3,38.4,81,0,0,0,0,7,0,82390,2.0,1.0,48.0,8,17390,27645,10255,55,0,0,7,2021-10-03 13:00:00,Brentford,1,3.0
2021-22,Mads Bidstrup,MID,0,0,3,0,0.0,69,0,0,0.0,0.0,8,0,0,0,0,7,0,6495,2.0,1.0,0.0,1,-232,238,470,45,0,0,7,2021-10-03 13:00:00,Brentford,1,3.0
2021-22,Youri Tielemans,MID,0,0,10,0,14.9,64,2,0,3.9,16.6,90,0,0,0,0,7,0,370183,2.0,2.0,7.0,1,8603,27588,18985,64,0,1,7,2021-10-03 13:00:00,Leicester,3,3.0
2021-22,Jarrod Bowen,MID,0,0,21,0,2.8,69,2,1,10.4,41.8,90,0,0,0,0,7,0,73529,2.0,1.0,59.0,7,3990,9991,6001,63,1,0,7,2021-10-03 13:00:00,West Ham,3,1.0
2021-22,Ademola Lookman,MID,0,0,6,0,2.0,64,2,0,1.8,7.0,79,0,0,0,0,7,0,5593,2.0,2.0,9.0,2,567,1505,938,60,0,0,7,2021-10-03 13:00:00,Leicester,3,3.0
2021-22,Marc Albrighton,MID,0,0,4,0,0.0,64,0,0,0.2,2.0,10,0,0,0,0,7,0,16792,2.0,2.0,0.0,1,-2347,383,2730,54,0,0,7,2021-10-03 13:00:00,Leicester,3,3.0
2021-22,Wilfried Zaha,MID,0,0,6,0,44.4,64,2,0,8.6,15.4,90,0,0,0,0,7,0,572178,2.0,2.0,26.0,2,52254,85489,33235,69,1,0,7,2021-10-03 13:00:00,Crystal Palace,3,3.0
2021-22,Odsonne Edouard,FWD,0,0,5,0,22.9,64,2,0,4.4,1.0,84,0,0,0,0,7,0,237472,2.0,2.0,20.0,2,-38188,11288,49476,65,1,0,7,2021-10-03 13:00:00,Crystal Palace,3,3.0
2021-22,Frank Onyeka,MID,0,0,7,0,0.9,69,1,0,1.1,10.0,81,0,0,0,0,7,0,5747,2.0,1.0,0.0,2,112,599,487,49,0,0,7,2021-10-03 13:00:00,Brentford,1,3.0
2021-22,Lucas Rodrigues Moura da Silva,MID,0,0,10,0,33.1,68,1,0,6.1,15.8,88,0,0,0,0,7,0,52289,1.0,2.0,12.0,2,-2006,2570,4576,64,1,0,7,2021-10-03 13:00:00,Spurs,3,2.0
2021-22,Jeffrey Schlupp,MID,0,0,18,0,1.5,64,0,1,7.8,29.0,19,0,0,0,0,7,0,3401,2.0,2.0,47.0,6,-92,57,149,54,1,0,7,2021-10-03 13:00:00,Crystal Palace,3,3.0
2021-22,Christian Benteke,FWD,0,0,3,0,0.1,64,0,0,0.3,1.2,5,0,0,0,0,7,0,65153,2.0,2.0,2.0,1,-5349,1599,6948,63,1,0,7,2021-10-03 13:00:00,Crystal Palace,3,3.0
2021-22,Jordan Ayew,FWD,0,0,0,0,12.6,64,2,0,2.8,0.2,52,0,0,0,0,7,0,45424,2.0,2.0,15.0,1,-2276,2328,4604,59,1,0,7,2021-10-03 13:00:00,Crystal Palace,3,3.0
2021-22,Yoane Wissa,MID,0,2,24,0,0.0,69,0,1,5.0,33.0,8,0,0,0,0,7,0,4541,2.0,1.0,17.0,8,815,1124,309,59,0,0,7,2021-10-03 13:00:00,Brentford,1,3.0
2021-22,Tanguy Ndombele,MID,0,0,5,0,14.9,68,1,0,3.8,5.8,75,0,0,0,0,7,0,20684,1.0,2.0,17.0,2,-307,1112,1419,58,1,0,7,2021-10-03 13:00:00,Spurs,3,2.0
2021-22,James Maddison,MID,0,0,1,0,0.2,64,1,0,2.2,2.4,19,0,0,0,0,7,0,356256,2.0,2.0,19.0,1,-40223,5196,45419,67,0,0,7,2021-10-03 13:00:00,Leicester,3,3.0
2021-22,Ivan Toney,FWD,0,0,8,0,28.7,69,1,0,6.4,15.8,90,0,0,0,0,7,0,1235115,2.0,1.0,19.0,2,66774,150519,83745,63,0,0,7,2021-10-03 13:00:00,Brentford,1,3.0
2021-22,John McGinn,MID,0,0,4,0,11.9,68,2,0,3.9,8.8,90,0,0,0,0,7,0,57700,1.0,2.0,18.0,2,-1811,2059,3870,58,0,0,7,2021-10-03 13:00:00,Aston Villa,2,3.0
2021-22,Kelechi Iheanacho,FWD,0,3,32,0,21.2,64,1,1,7.2,42.0,70,0,0,0,0,7,0,191615,2.0,2.0,9.0,9,-15753,3688,19441,70,0,0,7,2021-10-03 13:00:00,Leicester,3,3.0
2021-22,Hamza Choudhury,MID,0,0,9,0,1.6,64,0,0,1.7,15.4,59,0,0,0,0,7,0,10473,2.0,2.0,0.0,1,-459,362,821,45,0,0,7,2021-10-03 13:00:00,Leicester,3,3.0
2021-22,Tomas Soucek,MID,1,3,25,0,22.6,69,2,0,5.9,26.8,90,0,0,0,0,7,0,506120,2.0,1.0,10.0,8,-41605,7936,49541,59,1,0,7,2021-10-03 13:00:00,West Ham,3,1.0
2021-22,Shandon Baptiste,MID,0,0,1,0,0.1,69,0,0,2.0,0.0,28,0,0,0,0,7,0,2783,2.0,1.0,22.0,1,10,241,231,50,0,0,7,2021-10-03 13:00:00,Brentford,1,3.0
2021-22,Sergi Canós,MID,1,0,9,0,1.2,69,1,0,4.3,6.4,90,0,0,0,0,7,0,180811,2.0,1.0,35.0,4,-14822,4855,19677,55,0,1,7,2021-10-03 13:00:00,Brentford,1,3.0
2021-22,Douglas Luiz Soares de Paulo,MID,0,0,15,0,38.0,68,2,0,5.4,15.6,90,0,0,0,0,7,0,264426,1.0,2.0,0.0,2,121926,144171,22245,45,0,0,7,2021-10-03 13:00:00,Aston Villa,2,3.0
2021-22,Michael Olise,MID,0,1,21,0,27.1,64,0,1,10.7,37.0,37,0,0,0,0,7,0,2148,2.0,2.0,43.0,7,-144,48,192,54,1,0,7,2021-10-03 13:00:00,Crystal Palace,3,3.0
2021-22,Saïd Benrahma,MID,0,0,13,0,20.8,69,2,0,7.8,16.2,90,0,0,0,0,7,0,3116189,2.0,1.0,41.0,2,181614,300612,118998,66,1,0,7,2021-10-03 13:00:00,West Ham,3,1.0
2021-22,Declan Rice,MID,0,0,13,0,1.9,69,2,0,2.9,24.8,90,0,0,0,0,7,0,393598,2.0,1.0,2.0,1,11022,30670,19648,50,1,1,7,2021-10-03 13:00:00,West Ham,3,1.0
2021-22,Conor Gallagher,MID,0,0,1,0,12.3,64,2,0,5.4,6.6,70,0,0,0,0,7,0,693548,2.0,2.0,35.0,2,40803,95005,54202,57,1,0,7,2021-10-03 13:00:00,Crystal Palace,3,3.0
2021-22,Bryan Gil Salvatierra,MID,0,0,3,0,0.3,68,0,0,0.0,0.0,1,0,0,0,0,7,0,6974,1.0,2.0,0.0,1,-266,351,617,58,1,0,7,2021-10-03 13:00:00,Spurs,3,2.0
2021-22,Michail Antonio,FWD,0,0,12,0,51.3,69,2,0,10.4,13.0,90,0,0,0,0,7,0,3784079,2.0,1.0,40.0,2,402343,472632,70289,80,1,0,7,2021-10-03 13:00:00,West Ham,3,1.0
2021-22,Luka Milivojevic,MID,0,0,15,0,26.8,64,2,0,3.5,8.0,90,0,0,0,0,7,0,3776,2.0,2.0,0.0,2,-55,176,231,54,1,0,7,2021-10-03 13:00:00,Crystal Palace,3,3.0
2021-22,Jacob Ramsey,MID,0,0,3,0,3.6,68,1,0,4.6,4.2,68,0,0,0,0,7,0,42596,1.0,2.0,38.0,1,1634,4714,3080,45,0,1,7,2021-10-03 13:00:00,Aston Villa,2,3.0
2021-22,Boubakary Soumaré,MID,0,0,6,0,0.3,64,2,0,0.6,6.0,30,0,0,0,0,7,0,5902,2.0,2.0,0.0,1,96,594,498,48,0,0,7,2021-10-03 13:00:00,Leicester,3,3.0
2021-22,Heung-Min Son,MID,2,2,25,0,34.8,68,1,0,12.6,20.0,90,0,0,0,0,7,0,1025364,1.0,2.0,71.0,10,61370,112310,50940,100,1,0,7,2021-10-03 13:00:00,Spurs,3,2.0
2021-22,Bertrand Traoré,MID,0,0,3,0,0.1,68,0,0,0.2,0.0,10,0,0,0,0,7,0,36608,1.0,2.0,2.0,1,-2137,727,2864,58,0,0,7,2021-10-03 13:00:00,Aston Villa,2,3.0
2021-22,Oliver Skipp,MID,0,0,6,0,4.9,68,1,0,1.2,7.4,90,0,0,0,0,7,0,113046,1.0,2.0,0.0,1,-9299,3841,13140,45,1,1,7,2021-10-03 13:00:00,Spurs,3,2.0
2021-22,Christian Nørgaard,MID,0,0,5,0,1.3,69,1,0,1.6,12.4,90,0,0,0,0,7,0,86437,2.0,1.0,2.0,1,-6502,2529,9031,50,0,1,7,2021-10-03 13:00:00,Brentford,1,3.0
2021-22,Ollie Watkins,FWD,0,0,22,0,2.7,68,2,1,8.2,31.8,90,0,0,0,0,7,0,125892,1.0,2.0,47.0,6,-1888,9617,11505,73,0,0,7,2021-10-03 13:00:00,Aston Villa,2,3.0
2021-22,Cameron Archer,FWD,0,0,3,0,0.0,68,0,0,0.0,0.0,1,0,0,0,0,7,0,98766,1.0,2.0,0.0,1,7223,21913,14690,45,0,0,7,2021-10-03 13:00:00,Aston Villa,2,3.0
2021-22,Harvey Barnes,MID,1,0,11,0,12.3,64,2,0,6.1,26.6,90,0,0,0,0,7,0,322620,2.0,2.0,22.0,4,-46425,7699,54124,67,0,1,7,2021-10-03 13:00:00,Leicester,3,3.0
2021-22,Harry Kane,FWD,0,0,0,0,16.0,68,1,0,9.8,13.6,90,0,0,0,0,7,0,422877,1.0,2.0,68.0,2,-31361,15642,47003,121,1,0,7,2021-10-03 13:00:00,Spurs,3,2.0
2021-22,Danny Ings,FWD,0,0,6,0,0.7,68,2,0,4.4,6.6,88,0,0,0,0,7,0,1412903,1.0,2.0,37.0,2,-176432,28716,205148,79,0,0,7,2021-10-03 13:00:00,Aston Villa,2,3.0
2021-22,Alexis Mac Allister,MID,0,0,3,0,1.4,61,0,0,1.4,3.0,12,0,0,0,0,7,0,38651,0.0,0.0,10.0,1,-4255,287,4542,55,1,0,7,2021-10-02 16:30:00,Brighton,2,2.0
2021-22,Pierre-Emerick Aubameyang,FWD,0,0,5,1,2.8,61,0,0,4.0,0.0,71,0,0,0,0,7,0,187133,0.0,0.0,38.0,2,24345,39643,15298,99,0,0,7,2021-10-02 16:30:00,Arsenal,2,2.0
2021-22,Alexandre Lacazette,FWD,0,0,3,0,2.4,61,0,0,0.3,0.8,18,0,0,0,0,7,0,80509,0.0,0.0,0.0,1,-3722,1098,4820,83,0,0,7,2021-10-02 16:30:00,Arsenal,2,2.0
2021-22,Emile Smith Rowe,MID,0,0,10,1,25.0,61,0,0,5.9,15.4,90,0,0,0,0,7,0,426569,0.0,0.0,19.0,3,159116,185310,26194,53,0,0,7,2021-10-02 16:30:00,Arsenal,2,2.0
2021-22,Albert Sambi Lokonga,MID,0,0,15,1,2.7,61,0,0,2.2,18.6,90,0,0,0,0,7,0,14230,0.0,0.0,1.0,3,-1209,759,1968,49,0,0,7,2021-10-02 16:30:00,Arsenal,2,2.0
2021-22,Adam Lallana,MID,0,0,19,1,13.5,61,0,0,4.6,14.0,90,0,0,0,0,7,0,17473,0.0,0.0,18.0,3,-681,913,1594,54,1,0,7,2021-10-02 16:30:00,Brighton,2,2.0
2021-22,Thomas Partey,MID,0,0,9,1,15.7,61,0,0,2.3,3.8,90,0,0,0,0,7,0,15060,0.0,0.0,3.0,2,1765,3729,1964,50,0,1,7,2021-10-02 16:30:00,Arsenal,2,2.0
2021-22,Solomon March,MID,0,0,4,0,14.3,61,0,0,3.9,5.4,6,0,0,0,0,7,0,4778,0.0,0.0,19.0,1,-351,147,498,54,1,0,7,2021-10-02 16:30:00,Brighton,2,2.0
2021-22,Pascal Groß,MID,0,0,14,1,52.2,61,0,0,8.1,8.8,83,0,0,0,0,7,0,32029,0.0,0.0,20.0,3,-2112,1018,3130,60,1,0,7,2021-10-02 16:30:00,Brighton,2,2.0
2021-22,Neal Maupay,FWD,0,0,4,1,28.0,61,0,0,3.5,0.0,90,0,0,0,0,7,0,266863,0.0,0.0,10.0,1,33364,55741,22377,65,1,1,7,2021-10-02 16:30:00,Brighton,2,2.0
2021-22,Ainsley Maitland-Niles,MID,0,0,3,0,0.0,61,0,0,0.0,0.0,1,0,0,0,0,7,0,4908,0.0,0.0,0.0,1,-181,203,384,53,0,0,7,2021-10-02 16:30:00,Arsenal,2,2.0
