Season,name,position,team,total_points,bps,clean_sheets,minutes,bonus,influence,ict_index,saves,value,selected,penalties_saved,transfers_in
2016-17,Ben Foster,GK,Watford,2,13,0,90,0,14.6,1.5,3,4.7,584508,0,2019
2016-17,Wayne Hennessey,GK,Burnley,2,20,0,90,0,48.4,4.8,7,4.3,145079,0,1412
2016-17,Willy Caballero,GK,Chelsea,6,23,1,90,0,14.2,1.4,2,4.7,88623,0,38723
2016-17,Adrián San Miguel del Castillo,GK,Liverpool,10,31,1,90,3,37.2,3.7,5,4.6,72727,0,178
2016-17,Hugo Lloris,GK,Spurs,3,20,0,90,0,33.0,3.3,4,5.5,360613,0,5634
2016-17,Hugo Lloris,GK,Spurs,8,30,1,90,1,35.2,3.5,4,5.5,358819,0,3283
2016-17,Willy Caballero,GK,Chelsea,2,16,0,90,0,21.0,2.1,4,4.7,54224,0,22893
2016-17,David de Gea,GK,Man Utd,3,14,0,90,0,22.0,2.2,3,5.4,1575196,0,29853
2016-17,Lukasz Fabianski,GK,West Ham,3,14,0,90,0,32.0,3.2,5,4.8,154110,0,1431
2016-17,Wayne Hennessey,GK,Burnley,1,8,0,90,0,9.4,0.9,1,4.3,153051,0,7901
2016-17,Tom Heaton,GK,Man Utd,7,29,1,90,0,34.2,3.4,5,5.2,891256,0,5503
2016-17,Adrián San Miguel del Castillo,GK,Liverpool,7,30,1,90,0,27.4,2.7,4,4.6,72681,0,164
2016-17,Ben Foster,GK,Watford,2,8,0,90,0,3.0,0.3,0,4.7,599734,0,2635
2016-17,Eldin Jakupovic,GK,Leicester,14,40,1,90,3,34.6,3.5,2,4.1,994347,1,6784
2016-17,Fraser Forster,GK,Southampton,6,22,1,90,0,6.8,0.7,1,5.0,187578,0,12261
2016-17,Jack Butland,GK,Crystal Palace,7,30,1,90,0,27.4,2.7,4,4.5,39772,0,3222
2016-17,Kasper Schmeichel,GK,Leicester,9,30,1,90,2,30.2,3.0,4,4.9,257468,0,2443
2016-17,Jordan Pickford,GK,Everton,3,21,0,90,0,30.4,3.0,5,4.2,472327,0,14650
2016-17,David de Gea,GK,Man Utd,11,32,1,90,3,33.8,3.4,6,5.4,1549128,0,69639
2016-17,Claudio Bravo,GK,Man City,6,21,1,78,0,7.2,0.7,1,5.0,57767,0,1038
2016-17,Willy Caballero,GK,Chelsea,1,3,0,12,0,0.2,0.0,0,4.7,32902,0,197
2016-17,Wayne Hennessey,GK,Burnley,3,14,0,90,0,22.0,2.2,3,4.3,148359,0,18367
2016-17,Hugo Lloris,GK,Spurs,6,22,1,90,0,10.8,1.1,1,5.5,359768,0,10659
2016-17,Kasper Schmeichel,GK,Leicester,3,17,0,90,0,29.2,2.9,5,4.9,255975,0,1622
2016-17,Jordan Pickford,GK,Everton,2,10,0,90,0,11.8,1.2,1,4.1,461921,0,9278
2016-17,Fraser Forster,GK,Southampton,1,17,0,90,0,20.8,2.1,3,5.0,177791,0,2921
2016-17,Wayne Hennessey,GK,Burnley,2,7,0,90,0,0.4,0.0,0,4.3,148359,0,18367
2016-17,Tom Heaton,GK,Man Utd,2,18,0,90,0,31.2,3.1,4,5.2,899869,0,11062
2016-17,David de Gea,GK,Man Utd,6,20,1,90,0,1.6,0.2,0,5.4,1549128,0,69639
2016-17,Adrián San Miguel del Castillo,GK,Liverpool,6,20,1,90,0,1.4,0.1,0,4.6,72633,0,33
2016-17,Eldin Jakupovic,GK,Leicester,6,24,1,90,0,17.2,1.7,2,4.1,997105,0,3697
2016-17,Jack Butland,GK,Crystal Palace,2,16,0,90,0,28.6,2.9,4,4.5,36464,0,240
2016-17,Lukasz Fabianski,GK,West Ham,9,29,1,90,2,17.8,1.8,3,4.8,153262,0,703
2016-17,David de Gea,GK,Man Utd,6,20,1,90,0,3.2,0.3,0,5.4,1482033,0,3538
2016-17,Ben Foster,GK,Watford,2,10,0,90,0,5.8,0.6,1,4.7,631076,0,1822
2016-17,Claudio Bravo,GK,Man City,6,23,1,90,0,11.4,1.1,1,5.0,57161,0,584
2016-17,Fraser Forster,GK,Southampton,1,9,0,90,0,5.2,0.5,2,5.0,178206,0,3093
2016-17,Eldin Jakupovic,GK,Leicester,1,10,0,90,0,9.2,0.9,1,4.1,1004003,0,3236
2016-17,Darren Randolph,GK,West Ham,1,10,0,90,0,18.6,1.9,2,4.4,78360,0,1629
2016-17,Lee Grant,GK,Man Utd,2,12,0,90,0,21.6,2.2,2,4.4,422254,0,17145
2016-17,Lukasz Fabianski,GK,West Ham,4,22,0,90,0,35.4,3.5,6,4.8,153828,0,630
2016-17,Kasper Schmeichel,GK,Leicester,1,12,0,90,0,17.4,1.7,2,4.9,256623,0,3949
2016-17,Wayne Hennessey,GK,Burnley,1,8,0,90,0,1.6,0.2,0,4.3,132855,0,15462
2016-17,Jordan Pickford,GK,Everton,1,10,0,90,0,6.8,0.7,1,4.1,456966,0,13635
2016-17,Tom Heaton,GK,Man Utd,2,19,0,90,0,42.4,4.2,5,5.2,900794,0,20547
2016-17,Hugo Lloris,GK,Spurs,6,27,1,90,0,8.8,0.9,1,5.5,353757,0,24802
2016-17,Wayne Hennessey,GK,Burnley,7,28,1,90,0,24.4,3.4,3,4.3,117811,0,2133
2016-17,Kasper Schmeichel,GK,Leicester,1,15,0,90,0,16.4,1.6,3,4.9,253690,0,5688
2016-17,Sergio Romero,GK,Man Utd,7,29,1,90,0,21.8,2.2,4,4.7,5772,0,7
2016-17,Jordan Pickford,GK,Everton,3,24,0,90,0,31.6,3.2,6,4.1,444651,0,9985
2016-17,Eldin Jakupovic,GK,Leicester,3,21,0,90,0,38.4,3.8,6,4.1,1007715,0,1975
2016-17,Darren Randolph,GK,West Ham,5,18,1,90,0,3.8,0.4,1,4.4,77980,0,1251
2016-17,Fraser Forster,GK,Southampton,7,30,1,90,0,45.6,4.6,6,5.0,177213,0,1009
2016-17,Claudio Bravo,GK,Man City,2,13,0,90,0,4.4,0.4,0,5.0,56982,0,259
2016-17,Lukasz Fabianski,GK,West Ham,3,20,0,90,0,39.2,3.9,5,4.8,154327,0,271
2016-17,Tom Heaton,GK,Man Utd,7,26,1,90,0,25.4,2.5,3,5.1,884457,0,19229
2016-17,Ben Foster,GK,Watford,2,11,0,90,0,12.4,1.2,2,4.7,641874,0,2650
2016-17,Lee Grant,GK,Man Utd,1,15,0,90,0,17.8,1.8,2,4.4,410119,0,6296
2016-17,Hugo Lloris,GK,Spurs,6,26,1,90,0,14.0,2.4,2,5.5,330637,0,2449
2016-17,Willy Caballero,GK,Chelsea,6,23,0,90,0,28.6,2.9,2,4.7,34457,1,730
2016-17,Wayne Hennessey,GK,Burnley,2,15,0,90,0,30.0,3.0,4,4.3,117029,0,3578
2016-17,Lukasz Fabianski,GK,West Ham,2,19,0,90,0,33.8,3.4,5,4.8,156168,0,128
2016-17,Darren Randolph,GK,West Ham,2,17,0,90,0,33.0,3.3,5,4.4,77953,0,149
2016-17,Eldin Jakupovic,GK,Leicester,1,13,0,90,0,16.6,1.7,2,4.1,1012913,0,2744
2016-17,Fraser Forster,GK,Southampton,2,12,0,90,0,9.4,0.9,2,5.0,177993,0,1041
2016-17,David de Gea,GK,Man Utd,3,14,0,90,0,23.2,2.3,3,5.4,1511528,0,5465
2016-17,Lee Grant,GK,Man Utd,2,12,0,90,0,14.6,1.5,2,4.4,409544,0,5122
2016-17,Kasper Schmeichel,GK,Leicester,7,28,1,90,0,30.0,3.0,4,4.9,249160,0,4362
2016-17,Jordan Pickford,GK,Everton,3,22,0,90,0,43.6,4.4,6,4.1,435850,0,6134
2016-17,Ben Foster,GK,Watford,1,8,0,90,0,1.6,0.2,0,4.7,645995,0,2532
2016-17,Tom Heaton,GK,Man Utd,6,26,1,90,0,13.8,1.4,2,5.1,867235,0,11144
2016-17,Willy Caballero,GK,Chelsea,1,10,0,90,0,10.8,1.1,1,4.7,34305,0,2373
2016-17,Lukasz Fabianski,GK,West Ham,6,22,1,90,0,8.4,0.8,1,4.8,157551,0,2311
2016-17,Fraser Forster,GK,Southampton,6,24,1,90,0,14.0,1.4,2,5.0,178088,0,3525
2016-17,Tom Heaton,GK,Man Utd,2,19,0,90,0,34.0,3.4,5,5.1,858268,0,21187
2016-17,Wayne Hennessey,GK,Burnley,5,30,0,90,0,70.8,7.1,10,4.3,113731,0,4090
2016-17,Eldin Jakupovic,GK,Leicester,3,16,0,90,0,21.2,2.1,3,4.1,1013608,0,3803
2016-17,Lee Grant,GK,Man Utd,3,25,0,90,0,47.0,4.7,8,4.4,407324,0,12959
2016-17,Hugo Lloris,GK,Spurs,8,30,1,90,2,16.4,1.6,2,5.5,336712,0,13538
2016-17,Kasper Schmeichel,GK,Leicester,6,26,1,90,0,19.0,1.9,2,4.9,244914,0,7283
2016-17,Jordan Pickford,GK,Everton,5,29,0,90,0,70.6,7.1,9,4.1,430782,0,15822
2016-17,David de Gea,GK,Man Utd,6,22,1,90,0,5.2,0.5,1,5.4,1511127,0,26108
2016-17,Darren Randolph,GK,West Ham,1,11,0,90,0,6.6,0.7,1,4.4,79432,0,1217
2016-17,Ben Foster,GK,Watford,7,27,1,90,0,17.0,1.7,3,4.7,646905,0,2031
2016-17,Willy Caballero,GK,Chelsea,3,17,0,90,0,25.8,2.6,3,4.7,32201,0,2932
2016-17,Hugo Lloris,GK,Spurs,2,12,0,90,0,15.2,1.5,2,5.5,324289,0,6148
2016-17,Fraser Forster,GK,Southampton,2,15,0,90,0,33.2,3.3,4,5.0,176504,0,873
2016-17,David de Gea,GK,Man Utd,2,12,0,90,0,17.4,1.7,2,5.4,1489501,0,14269
2016-17,Lukasz Fabianski,GK,West Ham,2,17,0,90,0,23.0,2.3,5,4.8,156637,0,380
2016-17,Tom Heaton,GK,Man Utd,10,31,1,90,3,38.2,3.8,5,5.1,839444,0,6852
2016-17,Wayne Hennessey,GK,Burnley,7,23,1,90,1,6.6,0.7,2,4.3,110444,0,4846
2016-17,Lee Grant,GK,Man Utd,2,17,0,90,0,29.6,3.0,5,4.4,399065,0,11795
2016-17,Jordan Pickford,GK,Everton,10,31,1,90,3,22.2,2.2,3,4.1,415722,0,12725
2016-17,Kasper Schmeichel,GK,Leicester,2,18,0,90,0,29.0,2.9,4,4.9,237062,0,2105
2016-17,Eldin Jakupovic,GK,Leicester,1,16,0,90,0,26.0,2.6,4,4.1,1016826,0,4293
2016-17,Darren Randolph,GK,West Ham,1,14,0,90,0,10.2,1.0,2,4.4,79764,0,2454
2016-17,Ben Foster,GK,Watford,2,11,0,90,0,9.8,1.0,1,4.7,657186,0,1117
2016-17,Tom Heaton,GK,Man Utd,1,12,0,90,0,10.2,1.0,1,5.1,840873,0,7608
2016-17,Ben Foster,GK,Watford,1,11,0,90,0,12.4,1.2,2,4.7,671542,0,7030
2016-17,Darren Randolph,GK,West Ham,10,35,0,90,2,61.2,6.1,6,4.4,78672,1,5069
2016-17,Eldin Jakupovic,GK,Leicester,2,14,0,90,0,12.0,1.2,2,4.1,1019424,0,13084
2016-17,Lukasz Fabianski,GK,West Ham,2,17,0,90,0,24.4,2.4,4,4.8,158919,0,8700
2016-17,Willy Caballero,GK,Chelsea,6,24,1,90,0,17.8,1.8,2,4.7,27772,0,9230
2016-17,Lee Grant,GK,Man Utd,6,23,1,90,0,5.6,0.6,1,4.4,393121,0,19512
2016-17,Darren Randolph,GK,West Ham,1,13,0,90,0,17.6,1.8,2,4.4,74411,0,747
2016-17,Willy Caballero,GK,Chelsea,7,31,1,90,0,28.6,2.9,3,4.7,27772,0,9230
2016-17,Jordan Pickford,GK,Everton,2,19,0,90,0,35.8,3.6,5,4.1,404213,0,7580
2016-17,Hugo Lloris,GK,Spurs,1,19,0,90,0,19.6,2.0,2,5.5,320248,0,3419
2016-17,Kasper Schmeichel,GK,Leicester,3,13,0,90,0,22.0,2.2,3,4.9,236069,0,1731
2016-17,Lee Grant,GK,Man Utd,7,25,1,90,1,20.2,2.0,2,4.4,393121,0,19512
2016-17,Lukasz Fabianski,GK,West Ham,1,12,0,90,0,13.8,1.4,2,4.8,151078,0,1973
2016-17,Ben Foster,GK,Watford,1,8,0,90,0,10.2,1.0,1,4.7,673737,0,6153
2016-17,Eldin Jakupovic,GK,Leicester,2,13,0,90,0,24.0,2.4,3,4.1,1011238,0,13388
2016-17,Fraser Forster,GK,Southampton,1,10,0,90,0,8.6,0.9,1,5.0,182189,0,1050
2016-17,Wayne Hennessey,GK,Burnley,6,22,1,90,0,5.6,0.6,1,4.3,105269,0,2105
2016-17,David de Gea,GK,Man Utd,2,7,0,90,0,3.6,0.4,0,5.4,1485132,0,16650
2016-17,Kasper Schmeichel,GK,Leicester,4,21,0,90,0,41.6,4.2,6,4.9,235160,0,369
2016-17,Lee Grant,GK,Man Utd,1,19,0,90,0,32.4,3.2,5,4.4,377889,0,10278
2016-17,Hugo Lloris,GK,Spurs,8,31,1,90,1,29.4,2.9,3,5.5,321126,0,13229
2016-17,Darren Randolph,GK,West Ham,2,7,0,90,0,3.2,0.3,0,4.4,75680,0,1214
2016-17,Eldin Jakupovic,GK,Leicester,2,16,0,90,0,15.8,2.0,2,4.1,1003297,0,36874
2016-17,Lukasz Fabianski,GK,West Ham,1,10,0,90,0,13.6,1.4,2,4.8,150365,0,656
2016-17,Jordan Pickford,GK,Everton,3,22,0,90,0,42.0,4.2,6,4.1,399790,0,1895
2016-17,Tom Heaton,GK,Man Utd,2,10,0,90,0,1.4,0.1,0,5.1,856587,0,27908
2016-17,Wayne Hennessey,GK,Burnley,9,29,1,90,2,23.6,3.4,4,4.3,104684,0,1479
2016-17,Ben Foster,GK,Watford,3,15,0,90,0,18.8,1.9,3,4.7,676901,0,13608
2016-17,Willy Caballero,GK,Chelsea,7,28,1,90,1,10.6,1.1,1,4.7,17661,0,1689
2016-17,Lukasz Fabianski,GK,West Ham,6,23,1,90,0,10.6,1.1,1,4.8,151556,0,1151
2016-17,Kasper Schmeichel,GK,Leicester,1,12,0,90,0,13.4,1.3,2,4.9,237212,0,400
2016-17,Tom Heaton,GK,Man Utd,2,10,0,90,0,9.0,0.9,1,5.1,829932,0,18956
2016-17,Hugo Lloris,GK,Spurs,3,23,0,90,0,57.2,5.7,7,5.5,309260,0,4476
2016-17,Lee Grant,GK,Man Utd,7,23,1,90,1,10.0,1.0,1,4.4,374564,0,14309
2016-17,Ben Foster,GK,Watford,1,15,0,90,0,15.4,1.5,2,4.7,670761,0,13250
2016-17,Wayne Hennessey,GK,Burnley,2,13,0,90,0,14.2,1.4,2,4.3,104747,0,884
2016-17,Fraser Forster,GK,Southampton,6,21,1,90,0,5.0,0.5,1,5.1,192692,0,1184
2016-17,David de Gea,GK,Man Utd,7,26,1,90,0,21.4,2.1,3,5.4,1488715,0,16212
2016-17,Darren Randolph,GK,West Ham,1,10,0,90,0,11.6,1.2,1,4.4,76274,0,2250
2016-17,Eldin Jakupovic,GK,Leicester,2,14,0,90,0,24.4,2.4,3,4.0,967769,0,46919
2016-17,David de Gea,GK,Man Utd,5,18,1,90,0,4.4,0.4,1,5.4,1481517,0,11291
2016-17,Kasper Schmeichel,GK,Leicester,3,21,0,90,0,45.2,4.5,6,4.9,239220,0,205
2016-17,Lukasz Fabianski,GK,West Ham,2,15,0,90,0,22.6,2.3,3,4.8,152465,0,186
2016-17,Willy Caballero,GK,Chelsea,2,10,0,90,0,5.8,0.6,1,4.7,16162,0,1887
2016-17,Hugo Lloris,GK,Spurs,6,19,1,90,0,3.2,0.3,0,5.5,309696,0,4485
2016-17,Fraser Forster,GK,Southampton,1,9,0,90,0,9.2,0.9,1,5.1,199657,0,1547
2016-17,Ben Foster,GK,Watford,5,23,1,90,0,13.0,1.3,2,4.7,666680,0,9995
